t,x,y,theta,v,w
23.455,-0.3036,-0.0034,-0.0604,0.001,-0.006
23.509,-0.3035,-0.0034,-0.0601,0.003,0.006
23.524,-0.3034,-0.0034,-0.0600,0.003,0.006
23.526,-0.3034,-0.0034,-0.0598,-0.005,0.086
23.562,-0.3035,-0.0034,-0.0576,-0.003,0.061
23.590,-0.3035,-0.0034,-0.0566,0.001,0.036
23.606,-0.3035,-0.0034,-0.0562,0.000,0.030
23.639,-0.3035,-0.0034,-0.0546,0.001,0.048
23.676,-0.3035,-0.0034,-0.0515,0.000,0.084
23.713,-0.3035,-0.0034,-0.0478,0.000,0.097
23.742,-0.3035,-0.0034,-0.0450,0.000,0.099
23.813,-0.3035,-0.0034,-0.0380,0.000,0.099
23.838,-0.3035,-0.0034,-0.0355,0.000,0.099
23.841,-0.3035,-0.0034,-0.0352,0.000,0.098
23.873,-0.3035,-0.0034,-0.0320,0.000,0.098
23.906,-0.3035,-0.0034,-0.0288,0.000,0.099
23.940,-0.3035,-0.0034,-0.0255,0.000,0.098
23.973,-0.3035,-0.0034,-0.0223,0.000,0.097
24.014,-0.3035,-0.0034,-0.0182,0.000,0.098
24.041,-0.3035,-0.0034,-0.0156,0.000,0.098
24.073,-0.3035,-0.0034,-0.0126,0.000,0.095
24.108,-0.3035,-0.0034,-0.0094,0.000,0.090
24.140,-0.3035,-0.0034,-0.0066,0.000,0.088
24.182,-0.3034,-0.0034,-0.0028,0.001,0.091
24.209,-0.3034,-0.0034,-0.0003,0.000,0.093
24.246,-0.3035,-0.0034,0.0031,-0.001,0.092
24.275,-0.3035,-0.0034,0.0058,-0.002,0.091
24.310,-0.3036,-0.0034,0.0090,-0.001,0.091
24.344,-0.3036,-0.0034,0.0122,-0.001,0.093
24.378,-0.3036,-0.0034,0.0153,-0.001,0.092
24.407,-0.3036,-0.0034,0.0179,0.002,0.091
24.445,-0.3036,-0.0034,0.0214,0.001,0.093
24.477,-0.3035,-0.0034,0.0245,0.002,0.096
24.509,-0.3035,-0.0034,0.0276,0.001,0.098
24.543,-0.3035,-0.0034,0.0310,-0.001,0.100
24.646,-0.3035,-0.0034,0.0412,0.000,0.099
24.700,-0.3035,-0.0034,0.0465,0.000,0.098
24.753,-0.3035,-0.0034,0.0516,0.000,0.096
24.807,-0.3035,-0.0034,0.0569,0.000,0.097
24.862,-0.3035,-0.0034,0.0621,0.000,0.096
24.916,-0.3035,-0.0034,0.0641,0.000,0.037
24.970,-0.3036,-0.0034,0.0640,-0.002,-0.002
25.024,-0.3034,-0.0034,0.0597,0.004,-0.080
25.078,-0.3035,-0.0034,0.0583,-0.002,-0.026
25.130,-0.3035,-0.0034,0.0583,0.000,0.000
25.184,-0.3035,-0.0034,0.0583,0.000,0.000
25.238,-0.3035,-0.0034,0.0583,0.000,0.000
25.292,-0.3035,-0.0034,0.0583,0.000,0.000
25.346,-0.3035,-0.0034,0.0583,0.000,0.000
25.401,-0.3035,-0.0034,0.0583,0.000,0.000
25.455,-0.3035,-0.0034,0.0583,0.000,0.000
25.508,-0.3035,-0.0034,0.0583,0.000,0.000
25.562,-0.3035,-0.0034,0.0583,0.000,0.000
25.615,-0.3035,-0.0034,0.0583,0.000,0.000
25.668,-0.3035,-0.0034,0.0583,0.000,0.000
25.725,-0.3035,-0.0034,0.0583,0.000,0.000
25.728,-0.3035,-0.0034,0.0583,0.000,0.000
25.730,-0.3035,-0.0034,0.0582,-0.002,-0.037
25.834,-0.3035,-0.0034,0.0488,0.000,-0.091
25.887,-0.3035,-0.0034,0.0435,0.000,-0.098
25.941,-0.3035,-0.0034,0.0382,0.000,-0.099
25.994,-0.3035,-0.0034,0.0330,0.000,-0.098
26.048,-0.3035,-0.0034,0.0278,0.000,-0.096
26.103,-0.3034,-0.0034,0.0253,0.001,-0.045
26.156,-0.3034,-0.0034,0.0253,0.000,-0.001
26.209,-0.3034,-0.0034,0.0253,0.000,0.000
26.263,-0.3034,-0.0034,0.0253,0.000,0.000
26.317,-0.3034,-0.0034,0.0253,0.000,0.000
26.370,-0.3034,-0.0034,0.0253,0.000,0.000
26.425,-0.3034,-0.0034,0.0253,0.000,0.000
26.479,-0.3034,-0.0034,0.0253,0.000,0.000
26.533,-0.3034,-0.0034,0.0253,0.000,0.000
26.575,-0.3034,-0.0034,0.0253,0.000,0.000
26.578,-0.3034,-0.0034,0.0253,0.000,0.000
26.683,-0.3034,-0.0034,0.0253,0.000,0.000
26.737,-0.3034,-0.0034,0.0253,0.000,0.000
26.790,-0.3034,-0.0034,0.0253,0.000,0.000
26.844,-0.3034,-0.0034,0.0253,0.000,0.000
26.897,-0.3034,-0.0034,0.0253,0.000,0.000
26.950,-0.3034,-0.0034,0.0253,0.000,0.000
27.003,-0.3034,-0.0034,0.0253,0.000,0.000
27.057,-0.3034,-0.0034,0.0253,0.000,0.000
27.110,-0.3034,-0.0034,0.0253,0.000,0.000
27.167,-0.3034,-0.0034,0.0253,0.000,0.000
27.223,-0.3034,-0.0034,0.0253,0.000,0.000
27.278,-0.3034,-0.0034,0.0253,0.000,0.000
27.331,-0.3034,-0.0034,0.0253,0.000,0.000
27.385,-0.3034,-0.0034,0.0253,0.000,0.000
27.391,-0.3034,-0.0034,0.0253,0.000,0.000
27.394,-0.3034,-0.0034,0.0253,0.000,0.000
27.498,-0.3034,-0.0034,0.0253,0.000,0.000
27.552,-0.3034,-0.0034,0.0253,0.000,0.000
27.605,-0.3034,-0.0034,0.0253,0.000,0.000
27.660,-0.3034,-0.0034,0.0253,0.000,0.000
27.713,-0.3034,-0.0034,0.0253,0.000,0.000
27.767,-0.3034,-0.0034,0.0253,0.000,0.000
27.821,-0.3034,-0.0034,0.0253,0.000,0.000
27.876,-0.3034,-0.0034,0.0253,0.000,0.000
27.892,-0.3034,-0.0034,0.0253,0.000,0.000
27.894,-0.3034,-0.0034,0.0253,0.000,0.000
27.922,-0.3034,-0.0034,0.0254,0.001,0.003
27.958,-0.3032,-0.0034,0.0258,0.005,0.012
27.989,-0.3019,-0.0034,0.0264,0.042,0.019
28.023,-0.2997,-0.0033,0.0268,0.064,0.011
28.055,-0.2968,-0.0032,0.0269,0.092,0.005
28.092,-0.2934,-0.0032,0.0271,0.091,0.004
28.125,-0.2905,-0.0031,0.0270,0.090,-0.002
28.159,-0.2873,-0.0030,0.0270,0.094,-0.001
28.191,-0.2839,-0.0029,0.0270,0.103,0.000
28.223,-0.2805,-0.0028,0.0270,0.107,0.000
28.257,-0.2770,-0.0027,0.0270,0.107,0.000
28.272,-0.2754,-0.0027,0.0269,0.104,-0.002
28.307,-0.2718,-0.0026,0.0269,0.102,-0.002
28.341,-0.2683,-0.0025,0.0268,0.101,-0.002
28.375,-0.2649,-0.0024,0.0268,0.100,0.000
28.407,-0.2618,-0.0023,0.0268,0.099,0.000
28.437,-0.2588,-0.0022,0.0268,0.099,0.001
28.474,-0.2553,-0.0021,0.0269,0.097,0.002
28.507,-0.2521,-0.0020,0.0270,0.096,0.002
28.539,-0.2490,-0.0020,0.0270,0.097,0.001
28.572,-0.2458,-0.0019,0.0270,0.096,0.000
28.607,-0.2423,-0.0018,0.0270,0.100,0.001
28.690,-0.2338,-0.0015,0.0270,0.103,0.000
28.720,-0.2307,-0.0015,0.0270,0.103,0.000
28.723,-0.2304,-0.0015,0.0270,0.103,0.000
28.751,-0.2275,-0.0014,0.0270,0.102,-0.001
28.775,-0.2251,-0.0013,0.0270,0.101,-0.002
28.810,-0.2216,-0.0012,0.0270,0.100,0.000
28.841,-0.2185,-0.0011,0.0270,0.100,0.000
28.855,-0.2171,-0.0011,0.0270,0.097,0.002
28.959,-0.2071,-0.0008,0.0271,0.096,0.001
29.013,-0.2019,-0.0007,0.0271,0.099,0.000
29.066,-0.1964,-0.0005,0.0271,0.102,0.000
29.122,-0.1908,-0.0004,0.0270,0.101,-0.001
29.175,-0.1855,-0.0002,0.0269,0.099,-0.003
29.229,-0.1831,-0.0002,0.0266,0.044,-0.005
29.283,-0.1827,-0.0002,0.0266,0.007,0.000
29.337,-0.1826,-0.0002,0.0267,0.002,0.001
29.356,-0.1826,-0.0002,0.0267,0.000,0.000
29.359,-0.1826,-0.0002,0.0267,0.000,0.000
29.392,-0.1826,-0.0002,0.0267,0.000,0.000
29.423,-0.1826,-0.0002,0.0267,0.000,0.000
29.456,-0.1826,-0.0002,0.0259,0.000,-0.024
29.491,-0.1826,-0.0002,0.0229,0.000,-0.086
29.524,-0.1826,-0.0002,0.0198,0.001,-0.095
29.561,-0.1826,-0.0002,0.0162,0.001,-0.096
29.593,-0.1826,-0.0002,0.0131,0.000,-0.096
29.607,-0.1826,-0.0002,0.0117,0.000,-0.099
29.650,-0.1826,-0.0002,0.0076,-0.002,-0.097
29.673,-0.1828,-0.0002,0.0056,-0.007,-0.087
29.708,-0.1830,-0.0002,0.0024,-0.004,-0.088
29.741,-0.1830,-0.0002,-0.0005,-0.001,-0.091
29.773,-0.1829,-0.0002,-0.0034,0.002,-0.092
29.807,-0.1829,-0.0002,-0.0066,0.000,-0.092
29.840,-0.1829,-0.0002,-0.0096,0.002,-0.091
29.875,-0.1826,-0.0002,-0.0126,0.006,-0.085
29.911,-0.1826,-0.0002,-0.0159,0.002,-0.094
29.965,-0.1825,-0.0002,-0.0210,0.002,-0.094
29.972,-0.1825,-0.0002,-0.0217,-0.004,-0.097
30.077,-0.1825,-0.0002,-0.0318,0.000,-0.096
30.132,-0.1824,-0.0002,-0.0371,0.001,-0.096
30.186,-0.1824,-0.0002,-0.0424,0.001,-0.099
30.240,-0.1824,-0.0002,-0.0478,0.000,-0.100
30.293,-0.1824,-0.0002,-0.0529,-0.001,-0.096
30.347,-0.1824,-0.0002,-0.0547,0.000,-0.033
30.400,-0.1827,-0.0002,-0.0519,-0.004,0.053
30.454,-0.1828,-0.0001,-0.0502,-0.003,0.032
30.508,-0.1830,-0.0001,-0.0495,-0.003,0.012
30.560,-0.1830,-0.0001,-0.0495,0.000,0.000
30.613,-0.1830,-0.0001,-0.0495,0.000,0.000
30.666,-0.1830,-0.0001,-0.0495,0.000,0.000
30.689,-0.1830,-0.0001,-0.0495,0.000,0.000
30.691,-0.1830,-0.0001,-0.0495,0.000,0.000
30.796,-0.1830,-0.0001,-0.0495,0.000,0.000
30.857,-0.1830,-0.0001,-0.0495,0.000,0.000
30.911,-0.1830,-0.0001,-0.0495,0.000,0.000
30.966,-0.1830,-0.0001,-0.0495,0.000,0.000
31.021,-0.1830,-0.0001,-0.0495,0.000,0.000
31.074,-0.1830,-0.0001,-0.0495,0.000,0.000
31.128,-0.1830,-0.0001,-0.0495,0.000,0.000
31.181,-0.1830,-0.0001,-0.0495,0.000,0.000
31.191,-0.1830,-0.0001,-0.0495,0.000,0.000
31.194,-0.1830,-0.0001,-0.0495,0.000,0.000
31.226,-0.1830,-0.0001,-0.0495,0.000,0.000
31.258,-0.1830,-0.0001,-0.0495,0.000,0.000
31.291,-0.1829,-0.0001,-0.0490,0.001,0.017
31.325,-0.1829,-0.0001,-0.0473,0.001,0.050
31.358,-0.1829,-0.0001,-0.0443,0.000,0.088
31.391,-0.1829,-0.0001,-0.0412,0.000,0.097
31.425,-0.1829,-0.0001,-0.0378,0.000,0.098
31.457,-0.1829,-0.0001,-0.0346,0.000,0.099
31.490,-0.1829,-0.0001,-0.0314,0.000,0.098
31.524,-0.1829,-0.0001,-0.0281,0.000,0.099
31.560,-0.1829,-0.0001,-0.0245,0.000,0.098
31.664,-0.1829,-0.0001,-0.0144,0.000,0.098
31.717,-0.1830,-0.0001,-0.0094,-0.001,0.093
31.771,-0.1830,-0.0001,-0.0042,0.000,0.096
31.825,-0.1827,-0.0001,0.0006,0.004,0.088
31.879,-0.1826,-0.0001,0.0053,0.003,0.088
31.932,-0.1826,-0.0001,0.0071,-0.001,0.034
31.986,-0.1827,-0.0001,0.0063,-0.002,-0.015
32.040,-0.1827,-0.0001,0.0051,0.001,-0.023
32.093,-0.1827,-0.0001,0.0047,-0.001,-0.007
32.148,-0.1827,-0.0001,0.0047,0.000,0.000
32.202,-0.1827,-0.0001,0.0047,0.000,0.000
32.255,-0.1827,-0.0001,0.0047,0.000,0.000
32.310,-0.1827,-0.0001,0.0047,0.000,0.000
32.364,-0.1827,-0.0001,0.0047,0.000,0.000
32.418,-0.1827,-0.0001,0.0047,0.000,0.000
32.472,-0.1827,-0.0001,0.0047,0.000,0.000
32.476,-0.1827,-0.0001,0.0047,0.000,0.000
32.479,-0.1827,-0.0001,0.0045,0.000,-0.062
32.582,-0.1827,-0.0001,-0.0049,0.000,-0.091
32.635,-0.1827,-0.0001,-0.0101,0.000,-0.098
32.688,-0.1827,-0.0001,-0.0153,0.000,-0.098
32.742,-0.1827,-0.0001,-0.0206,0.000,-0.098
32.795,-0.1827,-0.0001,-0.0258,0.000,-0.099
32.850,-0.1827,-0.0001,-0.0275,0.000,-0.031
32.903,-0.1827,-0.0001,-0.0276,0.000,-0.002
32.956,-0.1827,-0.0001,-0.0276,0.000,0.000
32.985,-0.1827,-0.0001,-0.0276,0.000,0.000
32.988,-0.1827,-0.0001,-0.0276,0.000,0.000
33.007,-0.1827,-0.0001,-0.0276,0.000,0.000
33.046,-0.1827,-0.0001,-0.0276,0.000,0.000
33.073,-0.1827,-0.0001,-0.0272,0.000,0.017
33.108,-0.1827,-0.0001,-0.0245,0.001,0.077
33.145,-0.1827,-0.0001,-0.0210,0.000,0.094
33.175,-0.1827,-0.0001,-0.0181,0.000,0.098
33.209,-0.1827,-0.0001,-0.0147,0.000,0.098
33.244,-0.1827,-0.0001,-0.0113,0.000,0.099
33.276,-0.1828,-0.0001,-0.0084,-0.002,0.092
33.380,-0.1827,-0.0001,0.0012,0.001,0.092
33.433,-0.1824,-0.0001,0.0058,0.005,0.086
33.486,-0.1825,-0.0001,0.0107,-0.001,0.094
33.540,-0.1825,-0.0001,0.0156,0.000,0.091
33.593,-0.1825,-0.0001,0.0205,0.000,0.090
33.647,-0.1825,-0.0001,0.0225,-0.001,0.037
33.700,-0.1826,-0.0001,0.0211,-0.002,-0.025
33.754,-0.1825,-0.0001,0.0189,0.003,-0.041
33.808,-0.1824,-0.0001,0.0183,0.001,-0.012
33.862,-0.1824,-0.0001,0.0183,0.000,0.000
33.915,-0.1824,-0.0001,0.0183,0.000,0.000
33.968,-0.1824,-0.0001,0.0183,0.000,0.000
34.021,-0.1824,-0.0001,0.0183,0.000,0.000
34.040,-0.1824,-0.0001,0.0183,0.000,0.000
34.042,-0.1824,-0.0001,0.0182,-0.001,-0.059
34.146,-0.1824,-0.0001,0.0085,0.000,-0.093
34.199,-0.1824,-0.0001,0.0032,0.000,-0.098
34.253,-0.1824,-0.0001,-0.0020,0.000,-0.098
34.305,-0.1824,-0.0001,-0.0071,0.000,-0.098
34.359,-0.1824,-0.0001,-0.0123,0.000,-0.098
34.411,-0.1824,-0.0001,-0.0141,0.001,-0.033
34.464,-0.1824,-0.0001,-0.0142,0.000,-0.002
34.517,-0.1824,-0.0001,-0.0142,0.000,0.000
34.540,-0.1824,-0.0001,-0.0142,0.000,0.000
34.542,-0.1824,-0.0001,-0.0142,0.000,0.000
34.571,-0.1824,-0.0001,-0.0142,0.000,0.000
34.607,-0.1824,-0.0001,-0.0142,0.000,0.000
34.638,-0.1814,-0.0002,-0.0140,0.031,0.006
34.672,-0.1787,-0.0002,-0.0138,0.078,0.005
34.705,-0.1756,-0.0002,-0.0137,0.095,0.004
34.740,-0.1722,-0.0003,-0.0135,0.095,0.007
34.772,-0.1693,-0.0003,-0.0134,0.091,0.002
34.805,-0.1663,-0.0004,-0.0134,0.093,-0.001
34.841,-0.1627,-0.0004,-0.0135,0.098,-0.001
34.874,-0.1593,-0.0005,-0.0135,0.105,0.000
34.910,-0.1555,-0.0005,-0.0135,0.106,0.000
34.927,-0.1537,-0.0005,-0.0135,0.106,-0.001
34.954,-0.1509,-0.0006,-0.0135,0.101,-0.002
35.012,-0.1451,-0.0006,-0.0136,0.101,-0.001
35.020,-0.1442,-0.0007,-0.0136,0.100,-0.001
35.055,-0.1408,-0.0007,-0.0136,0.099,0.000
35.089,-0.1376,-0.0008,-0.0135,0.097,0.002
35.122,-0.1343,-0.0008,-0.0135,0.096,0.000
35.156,-0.1312,-0.0008,-0.0136,0.095,-0.001
35.195,-0.1274,-0.0009,-0.0135,0.097,0.001
35.223,-0.1245,-0.0009,-0.0135,0.100,0.000
35.266,-0.1202,-0.0010,-0.0135,0.100,0.000
35.289,-0.1179,-0.0010,-0.0136,0.101,-0.001
35.323,-0.1145,-0.0011,-0.0136,0.101,0.000
35.357,-0.1111,-0.0011,-0.0135,0.099,0.001
35.461,-0.1010,-0.0012,-0.0134,0.097,0.001
35.514,-0.0959,-0.0013,-0.0134,0.097,0.000
35.568,-0.0906,-0.0014,-0.0134,0.099,0.000
35.621,-0.0853,-0.0015,-0.0134,0.099,0.000
35.674,-0.0803,-0.0015,-0.0134,0.095,0.000
35.727,-0.0785,-0.0015,-0.0139,0.033,-0.009
35.781,-0.0783,-0.0016,-0.0139,0.004,0.000
35.834,-0.0783,-0.0016,-0.0139,0.000,0.000
35.888,-0.0783,-0.0016,-0.0139,0.000,0.000
35.940,-0.0783,-0.0016,-0.0139,0.000,0.000
35.994,-0.0783,-0.0016,-0.0139,0.000,0.000
36.048,-0.0783,-0.0016,-0.0139,0.000,0.000
36.074,-0.0783,-0.0016,-0.0139,0.000,0.000
36.077,-0.0783,-0.0016,-0.0137,-0.001,0.060
36.181,-0.0783,-0.0016,-0.0040,0.000,0.094
36.234,-0.0785,-0.0016,0.0009,-0.003,0.092
36.287,-0.0788,-0.0016,0.0055,-0.006,0.087
36.340,-0.0788,-0.0016,0.0105,-0.001,0.094
36.393,-0.0788,-0.0016,0.0155,0.001,0.094
36.445,-0.0785,-0.0015,0.0168,0.006,0.025
36.499,-0.0779,-0.0015,0.0163,0.011,-0.009
36.555,-0.0776,-0.0015,0.0159,0.004,-0.007
36.609,-0.0776,-0.0015,0.0159,0.000,0.000
36.661,-0.0776,-0.0015,0.0159,0.000,-0.001
36.717,-0.0776,-0.0015,0.0159,0.000,0.000
36.771,-0.0776,-0.0015,0.0159,0.000,0.000
36.824,-0.0776,-0.0015,0.0159,0.000,0.000
36.878,-0.0776,-0.0015,0.0159,0.000,0.000
36.933,-0.0776,-0.0015,0.0159,0.000,0.000
36.986,-0.0776,-0.0015,0.0159,0.000,0.000
37.040,-0.0776,-0.0015,0.0159,0.000,0.000
37.093,-0.0776,-0.0015,0.0159,0.000,0.000
37.145,-0.0776,-0.0015,0.0159,0.000,0.000
37.201,-0.0776,-0.0015,0.0159,0.000,0.000
37.255,-0.0776,-0.0015,0.0159,0.000,0.000
37.309,-0.0776,-0.0015,0.0159,0.000,0.000
37.364,-0.0776,-0.0015,0.0159,0.000,0.000
37.418,-0.0776,-0.0015,0.0159,0.000,0.000
37.474,-0.0776,-0.0015,0.0159,0.000,0.000
37.527,-0.0776,-0.0015,0.0159,0.000,0.000
37.581,-0.0776,-0.0015,0.0159,0.000,0.000
37.635,-0.0776,-0.0015,0.0159,0.000,0.000
37.689,-0.0776,-0.0015,0.0159,0.000,0.000
37.741,-0.0776,-0.0015,0.0159,0.000,0.000
37.795,-0.0776,-0.0015,0.0159,0.000,0.000
37.843,-0.0776,-0.0015,0.0159,0.000,0.000
37.845,-0.0776,-0.0015,0.0159,0.000,0.000
37.948,-0.0776,-0.0015,0.0159,0.000,0.000
38.002,-0.0776,-0.0015,0.0159,0.000,0.000
38.056,-0.0776,-0.0015,0.0159,0.000,0.000
38.109,-0.0776,-0.0015,0.0159,0.000,0.000
38.164,-0.0776,-0.0015,0.0159,0.000,0.000
38.220,-0.0776,-0.0015,0.0159,0.000,0.000
38.274,-0.0776,-0.0015,0.0159,0.000,0.000
38.327,-0.0776,-0.0015,0.0159,0.000,0.000
38.358,-0.0776,-0.0015,0.0159,0.000,0.000
38.361,-0.0776,-0.0015,0.0159,0.000,0.000
38.389,-0.0776,-0.0015,0.0159,0.000,0.000
38.392,-0.0776,-0.0015,0.0159,0.000,0.000
38.423,-0.0776,-0.0015,0.0159,0.000,0.000
38.456,-0.0783,-0.0015,0.0157,-0.021,-0.006
38.491,-0.0807,-0.0016,0.0156,-0.068,-0.004
38.525,-0.0839,-0.0016,0.0153,-0.092,-0.007
38.562,-0.0875,-0.0017,0.0153,-0.098,0.000
38.590,-0.0903,-0.0017,0.0154,-0.100,0.002
38.628,-0.0941,-0.0018,0.0155,-0.101,0.004
38.663,-0.0976,-0.0018,0.0157,-0.101,0.004
38.688,-0.1002,-0.0019,0.0158,-0.101,0.004
38.726,-0.1040,-0.0019,0.0159,-0.101,0.003
38.755,-0.1069,-0.0020,0.0159,-0.100,0.001
38.859,-0.1171,-0.0022,0.0161,-0.098,0.002
38.913,-0.1224,-0.0022,0.0162,-0.097,0.001
38.966,-0.1275,-0.0023,0.0160,-0.097,-0.003
39.020,-0.1328,-0.0024,0.0159,-0.098,-0.002
39.074,-0.1381,-0.0025,0.0159,-0.099,0.000
39.104,-0.1411,-0.0025,0.0159,-0.099,0.000
39.107,-0.1411,-0.0025,0.0159,-0.019,-0.010
39.210,-0.1436,-0.0026,0.0111,-0.024,-0.046
39.264,-0.1441,-0.0026,0.0102,-0.009,-0.017
39.318,-0.1442,-0.0026,0.0101,-0.001,-0.002
39.371,-0.1442,-0.0026,0.0101,0.000,0.000
39.427,-0.1442,-0.0026,0.0101,0.000,0.000
39.483,-0.1442,-0.0026,0.0101,0.000,0.000
39.537,-0.1442,-0.0026,0.0101,0.000,0.000
39.590,-0.1442,-0.0026,0.0101,0.000,0.000
39.607,-0.1442,-0.0026,0.0101,0.000,0.000
39.610,-0.1442,-0.0026,0.0101,0.000,0.000
39.647,-0.1442,-0.0026,0.0101,0.000,0.000
39.684,-0.1442,-0.0026,0.0101,0.000,0.000
39.704,-0.1447,-0.0026,0.0101,-0.027,0.003
39.744,-0.1467,-0.0026,0.0100,-0.050,-0.005
39.775,-0.1493,-0.0026,0.0098,-0.084,-0.006
39.808,-0.1524,-0.0027,0.0095,-0.094,-0.008
39.843,-0.1557,-0.0027,0.0093,-0.096,-0.006
39.875,-0.1590,-0.0027,0.0093,-0.099,-0.001
39.908,-0.1623,-0.0028,0.0095,-0.102,0.006
40.012,-0.1728,-0.0029,0.0099,-0.101,0.004
40.067,-0.1783,-0.0029,0.0099,-0.100,0.000
40.121,-0.1837,-0.0030,0.0099,-0.100,0.000
40.176,-0.1891,-0.0030,0.0099,-0.099,0.000
40.229,-0.1942,-0.0031,0.0099,-0.095,0.000
40.282,-0.1971,-0.0031,0.0097,-0.054,-0.004
40.336,-0.1979,-0.0031,0.0082,-0.015,-0.027
40.390,-0.1982,-0.0031,0.0076,-0.006,-0.011
40.443,-0.1982,-0.0031,0.0076,0.000,0.000
40.496,-0.1982,-0.0031,0.0076,0.000,0.000
40.550,-0.1982,-0.0031,0.0076,0.000,0.000
40.603,-0.1982,-0.0031,0.0076,0.000,0.000
40.643,-0.1982,-0.0031,0.0076,0.000,0.000
40.645,-0.1982,-0.0031,0.0076,0.000,0.000
58.277,-0.1982,-0.0031,0.0076,0.000,0.000
58.329,-0.1982,-0.0031,0.0076,0.000,0.000
58.383,-0.1982,-0.0031,0.0076,0.000,0.000
58.435,-0.1982,-0.0031,0.0076,0.000,0.000
58.491,-0.1982,-0.0031,0.0076,0.000,0.000
58.545,-0.1982,-0.0031,0.0076,0.000,0.000
58.598,-0.1982,-0.0031,0.0076,0.000,0.000
58.652,-0.1982,-0.0031,0.0076,0.000,0.000
58.705,-0.1982,-0.0031,0.0076,0.000,0.000
58.758,-0.1982,-0.0031,0.0076,0.000,0.000
58.811,-0.1982,-0.0031,0.0076,0.000,0.000
58.864,-0.1982,-0.0031,0.0076,0.000,0.000
58.917,-0.1982,-0.0031,0.0076,0.000,0.000
58.971,-0.1982,-0.0031,0.0076,0.000,0.000
59.024,-0.1982,-0.0031,0.0076,0.000,0.000
59.076,-0.1982,-0.0031,0.0076,0.000,0.000
59.129,-0.1982,-0.0031,0.0076,0.000,0.000
59.183,-0.1982,-0.0031,0.0076,0.000,0.000
59.238,-0.1982,-0.0031,0.0076,0.000,0.000
59.292,-0.1982,-0.0031,0.0076,0.000,0.000
59.345,-0.1982,-0.0031,0.0076,0.000,0.000
59.398,-0.1982,-0.0031,0.0076,0.000,0.000
59.452,-0.1982,-0.0031,0.0076,0.000,0.000
59.504,-0.1982,-0.0031,0.0076,0.000,0.000
59.558,-0.1982,-0.0031,0.0076,0.000,0.000
59.611,-0.1982,-0.0031,0.0076,0.000,0.000
59.664,-0.1982,-0.0031,0.0076,0.000,0.000
59.718,-0.1982,-0.0031,0.0076,0.000,0.000
59.774,-0.1982,-0.0031,0.0076,0.000,0.000
59.827,-0.1982,-0.0031,0.0076,0.000,0.000
59.882,-0.1982,-0.0031,0.0076,0.000,0.000
59.937,-0.1982,-0.0031,0.0076,0.000,0.000
59.991,-0.1982,-0.0031,0.0076,0.000,0.000
60.045,-0.1982,-0.0031,0.0076,0.000,0.000
60.099,-0.1982,-0.0031,0.0076,0.000,0.000
60.153,-0.1982,-0.0031,0.0076,0.000,0.000
60.206,-0.1982,-0.0031,0.0076,0.000,0.000
60.260,-0.1982,-0.0031,0.0076,0.000,0.000
60.314,-0.1982,-0.0031,0.0076,0.000,0.000
60.369,-0.1982,-0.0031,0.0076,0.000,0.000
60.424,-0.1982,-0.0031,0.0076,0.000,0.000
60.479,-0.1982,-0.0031,0.0076,0.000,0.000
60.532,-0.1982,-0.0031,0.0076,0.000,0.000
60.586,-0.1982,-0.0031,0.0076,0.000,0.000
60.640,-0.1982,-0.0031,0.0076,0.000,0.000
60.696,-0.1982,-0.0031,0.0076,0.000,0.000
60.750,-0.1982,-0.0031,0.0076,0.000,0.000
60.805,-0.1982,-0.0031,0.0076,0.000,0.000
60.858,-0.1982,-0.0031,0.0076,0.000,0.000
60.913,-0.1982,-0.0031,0.0076,0.000,0.000
60.968,-0.1982,-0.0031,0.0076,0.000,0.000
61.022,-0.1982,-0.0031,0.0076,0.000,0.000
61.076,-0.1982,-0.0031,0.0076,0.000,0.000
61.129,-0.1982,-0.0031,0.0076,0.000,0.000
61.184,-0.1982,-0.0031,0.0076,0.000,0.000
61.238,-0.1982,-0.0031,0.0076,0.000,0.000
61.292,-0.1982,-0.0031,0.0076,0.000,0.000
61.346,-0.1982,-0.0031,0.0076,0.000,0.000
61.400,-0.1982,-0.0031,0.0076,0.000,0.000
61.454,-0.1982,-0.0031,0.0076,0.000,0.000
61.508,-0.1982,-0.0031,0.0076,0.000,0.000
61.560,-0.1982,-0.0031,0.0076,0.000,0.000
61.614,-0.1982,-0.0031,0.0076,0.000,0.000
61.670,-0.1982,-0.0031,0.0076,0.000,0.000
61.724,-0.1982,-0.0031,0.0076,0.000,0.000
61.778,-0.1982,-0.0031,0.0076,0.000,0.000
61.831,-0.1982,-0.0031,0.0076,0.000,0.000
61.887,-0.1982,-0.0031,0.0076,0.000,0.000
61.942,-0.1982,-0.0031,0.0076,0.000,0.000
61.997,-0.1982,-0.0031,0.0076,0.000,0.000
62.051,-0.1982,-0.0031,0.0076,0.000,0.000
62.105,-0.1982,-0.0031,0.0076,0.000,0.000
62.160,-0.1982,-0.0031,0.0076,0.000,0.000
62.220,-0.1982,-0.0031,0.0076,0.000,0.000
62.274,-0.1982,-0.0031,0.0076,0.000,0.000
62.327,-0.1982,-0.0031,0.0076,0.000,0.000
62.382,-0.1982,-0.0031,0.0076,0.000,0.000
62.436,-0.1982,-0.0031,0.0076,0.000,0.000
62.489,-0.1982,-0.0031,0.0076,0.000,0.000
62.544,-0.1982,-0.0031,0.0076,0.000,0.000
