t,x,y,theta,v,w
25.587,-0.1310,0.0150,0.0803,0.000,0.000
25.640,-0.1310,0.0150,0.0803,0.000,0.000
25.694,-0.1310,0.0150,0.0803,0.000,0.000
25.746,-0.1310,0.0150,0.0803,0.000,0.000
25.801,-0.1310,0.0150,0.0803,0.000,0.000
25.855,-0.1310,0.0150,0.0803,0.000,0.000
25.910,-0.1310,0.0150,0.0803,0.000,0.000
25.970,-0.1310,0.0150,0.0803,0.000,0.000
26.024,-0.1310,0.0150,0.0803,0.000,0.000
26.072,-0.1310,0.0150,0.0803,0.000,0.000
26.075,-0.1310,0.0150,0.0803,0.000,0.000
26.179,-0.1312,0.0150,0.0813,-0.002,0.010
26.233,-0.1313,0.0150,0.0828,-0.002,0.026
26.288,-0.1313,0.0150,0.0863,-0.001,0.064
26.342,-0.1314,0.0150,0.0913,-0.001,0.093
26.396,-0.1313,0.0150,0.0977,0.002,0.118
26.451,-0.1313,0.0150,0.1057,0.000,0.147
26.504,-0.1313,0.0150,0.1127,0.000,0.129
26.558,-0.1313,0.0150,0.1195,0.000,0.129
26.572,-0.1313,0.0150,0.1214,0.000,0.129
26.574,-0.1313,0.0150,0.1216,0.000,0.111
26.603,-0.1313,0.0150,0.1232,0.000,0.053
26.708,-0.1309,0.0150,0.1276,0.004,0.043
26.762,-0.1302,0.0151,0.1295,0.012,0.035
26.816,-0.1287,0.0153,0.1312,0.029,0.030
26.870,-0.1248,0.0158,0.1317,0.072,0.010
26.923,-0.1195,0.0165,0.1320,0.100,0.005
26.979,-0.1130,0.0174,0.1322,0.117,0.004
27.033,-0.1073,0.0182,0.1326,0.106,0.007
27.088,-0.1031,0.0187,0.1326,0.078,0.000
27.141,-0.1002,0.0191,0.1328,0.055,0.004
27.194,-0.0988,0.0193,0.1327,0.028,-0.001
27.247,-0.0984,0.0193,0.1327,0.007,0.000
27.300,-0.0983,0.0194,0.1327,0.001,0.000
27.353,-0.0981,0.0194,0.1295,0.004,-0.061
27.407,-0.0980,0.0194,0.1284,0.002,-0.020
27.461,-0.0980,0.0194,0.1282,0.001,-0.005
27.514,-0.0980,0.0194,0.1281,0.000,-0.001
27.519,-0.0980,0.0194,0.1281,0.000,-0.001
27.521,-0.0980,0.0194,0.1281,0.000,0.000
27.625,-0.0980,0.0194,0.1281,0.000,0.000
27.678,-0.0980,0.0194,0.1281,0.000,0.000
27.732,-0.0982,0.0194,0.1296,-0.005,0.027
27.785,-0.0983,0.0194,0.1332,-0.002,0.068
27.839,-0.0983,0.0194,0.1378,0.000,0.087
27.892,-0.0983,0.0194,0.1440,0.000,0.115
27.946,-0.0983,0.0194,0.1496,0.000,0.105
27.999,-0.0983,0.0194,0.1547,0.001,0.096
28.019,-0.0983,0.0194,0.1566,0.001,0.096
28.022,-0.0983,0.0194,0.1569,0.000,0.091
28.050,-0.0983,0.0194,0.1588,0.000,0.066
28.083,-0.0983,0.0194,0.1601,-0.001,0.042
28.118,-0.0983,0.0194,0.1614,0.001,0.036
28.153,-0.0980,0.0194,0.1622,0.008,0.023
28.187,-0.0973,0.0195,0.1628,0.020,0.018
28.219,-0.0963,0.0197,0.1632,0.033,0.011
28.253,-0.0946,0.0200,0.1633,0.049,0.005
28.282,-0.0926,0.0203,0.1633,0.070,-0.001
28.316,-0.0903,0.0207,0.1633,0.070,-0.001
28.332,-0.0887,0.0209,0.1632,0.096,-0.001
28.379,-0.0831,0.0219,0.1635,0.123,0.005
28.457,-0.0736,0.0234,0.1639,0.123,0.005
28.468,-0.0722,0.0237,0.1639,0.123,0.005
28.472,-0.0718,0.0237,0.1639,0.127,0.004
28.506,-0.0675,0.0244,0.1641,0.129,0.004
28.532,-0.0624,0.0253,0.1642,0.190,0.003
28.635,-0.0423,0.0286,0.1647,0.200,0.005
28.688,-0.0311,0.0305,0.1648,0.210,0.002
28.742,-0.0180,0.0327,0.1647,0.246,-0.001
28.797,-0.0039,0.0350,0.1647,0.263,0.000
28.850,0.0112,0.0375,0.1648,0.288,0.002
28.904,0.0271,0.0402,0.1651,0.298,0.005
28.958,0.0425,0.0427,0.1654,0.288,0.005
29.014,0.0568,0.0451,0.1654,0.261,0.000
29.067,0.0690,0.0472,0.1653,0.233,-0.001
29.121,0.0803,0.0490,0.1654,0.212,0.002
29.175,0.0900,0.0507,0.1654,0.183,0.000
29.228,0.0985,0.0521,0.1654,0.162,0.000
29.282,0.1060,0.0533,0.1654,0.142,0.000
29.338,0.1132,0.0545,0.1654,0.130,0.000
29.392,0.1189,0.0555,0.1654,0.106,-0.001
29.445,0.1231,0.0562,0.1654,0.081,0.000
29.499,0.1266,0.0568,0.1654,0.065,0.000
29.552,0.1286,0.0571,0.1653,0.039,-0.002
29.604,0.1294,0.0572,0.1653,0.015,0.000
29.660,0.1296,0.0573,0.1646,0.003,-0.012
29.714,0.1294,0.0572,0.1643,-0.002,-0.005
29.769,0.1294,0.0572,0.1643,0.000,0.000
29.823,0.1294,0.0572,0.1643,0.000,0.000
29.878,0.1294,0.0572,0.1643,0.000,0.000
29.931,0.1294,0.0572,0.1643,0.000,0.000
29.984,0.1294,0.0572,0.1643,0.000,0.000
30.007,0.1294,0.0572,0.1643,0.000,0.000
30.009,0.1294,0.0572,0.1643,0.000,0.000
30.114,0.1293,0.0572,0.1645,-0.001,0.002
30.168,0.1293,0.0572,0.1653,0.000,0.014
30.222,0.1293,0.0572,0.1683,0.000,0.055
30.276,0.1293,0.0572,0.1724,0.000,0.076
30.331,0.1294,0.0572,0.1779,0.001,0.102
30.385,0.1295,0.0572,0.1849,0.001,0.129
30.439,0.1295,0.0573,0.1917,0.001,0.124
30.493,0.1295,0.0573,0.1966,0.000,0.092
30.546,0.1295,0.0572,0.1998,-0.001,0.059
30.600,0.1294,0.0572,0.2019,-0.001,0.039
30.656,0.1293,0.0572,0.2024,-0.001,0.010
30.711,0.1293,0.0572,0.2024,0.000,0.000
30.765,0.1298,0.0573,0.1998,0.009,-0.049
30.779,0.1299,0.0573,0.1991,0.009,-0.049
30.781,0.1299,0.0573,0.1990,0.000,-0.032
30.885,0.1299,0.0573,0.1988,0.000,-0.002
30.939,0.1299,0.0573,0.1987,0.000,-0.002
30.993,0.1299,0.0573,0.1962,0.000,-0.048
31.046,0.1299,0.0573,0.1917,0.000,-0.085
31.099,0.1299,0.0573,0.1859,0.000,-0.108
31.152,0.1299,0.0573,0.1790,0.000,-0.130
31.206,0.1299,0.0573,0.1732,0.000,-0.107
31.260,0.1299,0.0573,0.1684,0.000,-0.089
31.317,0.1299,0.0573,0.1638,0.000,-0.081
31.320,0.1299,0.0573,0.1635,0.000,-0.081
31.323,0.1299,0.0573,0.1635,0.000,-0.006
31.427,0.1299,0.0573,0.1633,0.000,-0.002
31.482,0.1299,0.0573,0.1632,0.000,-0.001
31.536,0.1299,0.0573,0.1632,0.000,0.000
31.590,0.1299,0.0573,0.1632,0.000,0.000
31.644,0.1299,0.0573,0.1632,0.000,0.000
31.698,0.1299,0.0573,0.1632,0.000,0.000
31.752,0.1299,0.0573,0.1632,0.000,0.000
31.806,0.1299,0.0573,0.1632,0.000,0.000
31.860,0.1299,0.0573,0.1632,0.000,0.000
31.914,0.1299,0.0573,0.1632,0.000,0.000
31.967,0.1299,0.0573,0.1632,0.000,0.000
32.020,0.1299,0.0573,0.1632,0.000,0.000
32.074,0.1299,0.0573,0.1632,0.000,0.000
32.127,0.1299,0.0573,0.1632,0.000,0.000
32.181,0.1299,0.0573,0.1632,0.000,0.000
32.237,0.1299,0.0573,0.1632,0.000,0.000
32.284,0.1299,0.0573,0.1632,0.000,0.000
32.285,0.1299,0.0573,0.1632,0.000,0.000
32.389,0.1299,0.0573,0.1632,0.000,0.000
32.442,0.1299,0.0573,0.1632,0.000,0.000
32.496,0.1299,0.0573,0.1632,0.000,0.000
32.550,0.1299,0.0573,0.1632,0.000,0.000
32.603,0.1299,0.0573,0.1632,0.000,0.000
32.659,0.1299,0.0573,0.1632,0.000,0.000
32.713,0.1299,0.0573,0.1632,0.000,0.000
32.767,0.1299,0.0573,0.1632,0.000,0.000
32.771,0.1299,0.0573,0.1632,0.000,0.000
32.774,0.1299,0.0573,0.1632,0.000,0.000
32.803,0.1299,0.0573,0.1632,0.000,0.000
32.853,0.1299,0.0573,0.1632,0.000,0.000
32.872,0.1299,0.0573,0.1626,0.000,-0.034
32.977,0.1299,0.0573,0.1586,0.000,-0.038
33.031,0.1299,0.0573,0.1560,0.000,-0.048
33.084,0.1299,0.0573,0.1508,-0.001,-0.097
33.139,0.1299,0.0573,0.1442,0.000,-0.121
33.192,0.1299,0.0573,0.1363,0.001,-0.149
33.246,0.1303,0.0574,0.1276,0.006,-0.163
33.300,0.1304,0.0574,0.1198,0.003,-0.144
33.354,0.1302,0.0574,0.1135,-0.005,-0.117
33.409,0.1300,0.0574,0.1081,-0.003,-0.097
33.465,0.1301,0.0574,0.1040,0.002,-0.073
33.518,0.1303,0.0574,0.1015,0.004,-0.048
33.576,0.1305,0.0574,0.1003,0.003,-0.020
33.631,0.1305,0.0574,0.1009,0.001,0.010
33.684,0.1298,0.0573,0.1047,-0.014,0.072
33.739,0.1297,0.0573,0.1057,-0.001,0.017
33.798,0.1297,0.0573,0.1057,0.000,0.001
33.853,0.1297,0.0573,0.1057,0.000,0.000
33.865,0.1297,0.0573,0.1057,0.000,0.000
33.867,0.1297,0.0573,0.1057,0.000,0.000
33.971,0.1297,0.0573,0.1057,0.000,0.000
34.024,0.1297,0.0573,0.1057,0.000,0.000
34.078,0.1297,0.0573,0.1057,0.000,0.000
34.131,0.1297,0.0573,0.1057,0.000,0.000
34.184,0.1297,0.0573,0.1057,0.000,0.000
34.239,0.1297,0.0573,0.1057,0.000,0.000
34.292,0.1297,0.0573,0.1057,0.000,0.000
34.344,0.1297,0.0573,0.1057,0.000,0.000
34.368,0.1297,0.0573,0.1057,0.000,0.000
34.370,0.1297,0.0573,0.1057,0.000,0.000
34.398,0.1297,0.0573,0.1057,0.000,0.000
34.436,0.1297,0.0573,0.1057,0.000,0.000
34.459,0.1297,0.0573,0.1057,0.000,0.000
34.505,0.1298,0.0573,0.1055,0.001,-0.005
34.551,0.1298,0.0573,0.1048,0.001,-0.014
34.562,0.1298,0.0573,0.1046,0.000,-0.025
34.592,0.1298,0.0573,0.1028,0.000,-0.060
34.637,0.1298,0.0573,0.0995,0.000,-0.073
34.669,0.1298,0.0573,0.0965,-0.001,-0.092
34.702,0.1298,0.0573,0.0934,0.000,-0.096
34.733,0.1298,0.0573,0.0898,0.001,-0.116
34.770,0.1298,0.0573,0.0843,-0.001,-0.151
34.801,0.1297,0.0573,0.0791,-0.002,-0.163
34.834,0.1297,0.0573,0.0726,-0.001,-0.199
34.877,0.1297,0.0573,0.0633,0.001,-0.216
34.931,0.1298,0.0573,0.0510,0.001,-0.227
34.968,0.1298,0.0573,0.0425,0.001,-0.227
34.971,0.1298,0.0573,0.0419,0.001,-0.240
35.002,0.1299,0.0573,0.0344,0.001,-0.240
35.016,0.1299,0.0573,0.0301,0.000,-0.321
35.120,0.1299,0.0573,-0.0036,0.000,-0.323
35.174,0.1300,0.0573,-0.0212,0.002,-0.325
35.227,0.1300,0.0573,-0.0408,0.001,-0.372
35.281,0.1299,0.0573,-0.0627,-0.003,-0.402
35.334,0.1299,0.0573,-0.0836,0.000,-0.398
35.388,0.1299,0.0573,-0.1049,0.001,-0.393
35.442,0.1299,0.0573,-0.1249,0.000,-0.374
35.495,0.1299,0.0573,-0.1434,-0.001,-0.348
35.550,0.1299,0.0573,-0.1607,0.000,-0.314
35.603,0.1299,0.0573,-0.1760,0.000,-0.285
35.659,0.1299,0.0573,-0.1908,0.000,-0.267
35.713,0.1299,0.0573,-0.2036,0.000,-0.236
35.767,0.1299,0.0573,-0.2144,0.000,-0.201
35.820,0.1299,0.0573,-0.2239,0.001,-0.179
35.874,0.1300,0.0573,-0.2322,0.001,-0.153
35.928,0.1300,0.0573,-0.2391,0.000,-0.129
35.981,0.1300,0.0573,-0.2448,0.000,-0.107
36.034,0.1300,0.0573,-0.2488,0.000,-0.075
36.086,0.1300,0.0573,-0.2512,0.000,-0.046
36.142,0.1297,0.0574,-0.2456,-0.005,0.100
36.197,0.1295,0.0574,-0.2415,-0.003,0.074
36.252,0.1295,0.0574,-0.2400,-0.001,0.027
36.308,0.1295,0.0574,-0.2400,0.000,0.000
36.362,0.1295,0.0574,-0.2400,0.000,0.000
36.415,0.1295,0.0574,-0.2400,0.000,0.000
36.469,0.1295,0.0574,-0.2400,0.000,0.000
36.522,0.1295,0.0574,-0.2400,0.000,0.000
36.562,0.1295,0.0574,-0.2400,0.000,0.000
36.565,0.1295,0.0574,-0.2400,0.000,0.000
36.668,0.1295,0.0574,-0.2400,0.000,0.000
36.722,0.1295,0.0574,-0.2400,0.000,0.000
36.776,0.1295,0.0574,-0.2400,0.000,0.000
36.830,0.1295,0.0574,-0.2400,0.000,0.000
36.883,0.1295,0.0574,-0.2400,0.000,0.000
36.936,0.1295,0.0574,-0.2400,0.000,0.000
36.989,0.1295,0.0574,-0.2400,0.000,0.000
37.046,0.1295,0.0574,-0.2400,0.000,0.000
37.058,0.1295,0.0574,-0.2400,0.000,0.000
37.061,0.1295,0.0574,-0.2400,0.000,0.000
37.091,0.1295,0.0574,-0.2400,0.000,0.000
37.143,0.1295,0.0574,-0.2400,0.000,0.000
37.161,0.1295,0.0574,-0.2400,0.000,0.000
37.192,0.1295,0.0574,-0.2398,0.000,0.007
37.222,0.1295,0.0574,-0.2392,0.001,0.022
37.253,0.1295,0.0574,-0.2369,0.000,0.071
37.357,0.1295,0.0574,-0.2292,0.000,0.074
37.411,0.1295,0.0574,-0.2243,0.000,0.091
37.464,0.1295,0.0574,-0.2169,0.000,0.139
37.518,0.1295,0.0574,-0.2078,0.000,0.168
37.572,0.1295,0.0574,-0.1974,0.000,0.195
37.626,0.1296,0.0574,-0.1866,0.002,0.201
37.679,0.1297,0.0574,-0.1772,0.002,0.178
37.732,0.1295,0.0574,-0.1689,-0.005,0.155
37.787,0.1295,0.0574,-0.1615,0.000,0.136
37.840,0.1296,0.0574,-0.1555,0.002,0.111
37.893,0.1296,0.0574,-0.1509,0.001,0.088
37.946,0.1296,0.0574,-0.1474,0.000,0.065
38.000,0.1296,0.0574,-0.1454,-0.001,0.037
38.053,0.1295,0.0574,-0.1450,-0.001,0.007
38.107,0.1295,0.0574,-0.1450,0.000,0.000
38.161,0.1293,0.0575,-0.1517,-0.003,-0.122
38.215,0.1295,0.0574,-0.1546,0.002,-0.054
38.269,0.1295,0.0574,-0.1551,0.000,-0.008
38.321,0.1295,0.0574,-0.1551,0.000,0.000
38.375,0.1295,0.0574,-0.1551,0.000,0.000
38.429,0.1295,0.0574,-0.1551,0.000,0.000
38.484,0.1295,0.0574,-0.1551,0.000,0.000
38.539,0.1295,0.0574,-0.1551,0.000,0.000
38.561,0.1295,0.0574,-0.1551,0.000,0.000
38.564,0.1295,0.0574,-0.1551,0.000,-0.005
38.668,0.1295,0.0574,-0.1560,0.000,-0.009
38.722,0.1295,0.0574,-0.1567,0.000,-0.012
38.776,0.1295,0.0574,-0.1596,0.000,-0.055
38.828,0.1294,0.0574,-0.1643,-0.001,-0.089
38.882,0.1294,0.0574,-0.1703,0.000,-0.112
38.935,0.1294,0.0574,-0.1777,0.000,-0.139
38.988,0.1294,0.0574,-0.1838,0.000,-0.116
39.042,0.1294,0.0574,-0.1900,0.000,-0.116
39.055,0.1294,0.0574,-0.1914,0.001,-0.102
39.058,0.1294,0.0574,-0.1916,0.001,-0.075
39.111,0.1295,0.0574,-0.1946,0.001,-0.056
39.134,0.1295,0.0574,-0.1956,0.000,-0.043
39.169,0.1295,0.0574,-0.1966,0.000,-0.031
39.206,0.1295,0.0574,-0.1966,0.000,0.000
39.309,0.1295,0.0574,-0.1964,0.000,0.002
39.364,0.1295,0.0574,-0.1940,0.001,0.045
39.418,0.1295,0.0574,-0.1898,0.000,0.077
39.472,0.1295,0.0574,-0.1840,0.000,0.108
39.526,0.1295,0.0574,-0.1773,0.000,0.123
39.583,0.1295,0.0574,-0.1711,0.000,0.110
39.637,0.1295,0.0574,-0.1667,0.000,0.081
39.690,0.1295,0.0574,-0.1640,0.000,0.051
39.744,0.1295,0.0574,-0.1631,0.000,0.018
39.802,0.1295,0.0574,-0.1629,0.000,0.002
39.855,0.1295,0.0574,-0.1629,0.000,0.000
39.910,0.1295,0.0574,-0.1629,0.000,0.000
39.965,0.1295,0.0574,-0.1629,0.000,0.000
40.020,0.1295,0.0574,-0.1629,0.000,0.000
40.076,0.1295,0.0574,-0.1629,0.000,0.000
40.130,0.1295,0.0574,-0.1629,0.000,0.000
40.184,0.1295,0.0574,-0.1629,0.000,0.000
40.237,0.1295,0.0574,-0.1629,0.000,0.000
40.291,0.1295,0.0574,-0.1629,0.000,0.000
40.344,0.1295,0.0574,-0.1629,0.000,0.000
40.357,0.1295,0.0574,-0.1629,0.000,0.000
40.360,0.1295,0.0574,-0.1629,0.000,0.000
40.464,0.1295,0.0574,-0.1633,0.000,-0.003
40.519,0.1295,0.0574,-0.1636,0.000,-0.007
40.573,0.1295,0.0574,-0.1664,-0.001,-0.051
40.627,0.1294,0.0574,-0.1716,-0.001,-0.097
40.680,0.1294,0.0574,-0.1775,0.000,-0.111
40.734,0.1294,0.0574,-0.1848,0.000,-0.136
40.787,0.1294,0.0574,-0.1911,0.000,-0.117
40.820,0.1294,0.0574,-0.1949,0.000,-0.117
40.823,0.1294,0.0574,-0.1951,0.001,-0.088
40.870,0.1294,0.0574,-0.1989,0.000,-0.081
40.883,0.1294,0.0574,-0.1999,0.000,-0.073
40.917,0.1294,0.0574,-0.2022,0.000,-0.066
40.949,0.1294,0.0574,-0.2037,0.000,-0.047
40.978,0.1294,0.0574,-0.2049,-0.001,-0.043
41.016,0.1294,0.0574,-0.2057,0.000,-0.020
41.049,0.1294,0.0574,-0.2059,0.000,-0.006
41.088,0.1294,0.0574,-0.2055,0.000,0.008
41.160,0.1293,0.0575,-0.2043,-0.001,0.017
41.185,0.1293,0.0575,-0.2039,-0.001,0.017
41.188,0.1293,0.0575,-0.2038,0.000,0.042
41.223,0.1293,0.0575,-0.2016,-0.001,0.061
41.249,0.1293,0.0575,-0.1985,0.000,0.120
41.353,0.1293,0.0575,-0.1856,0.000,0.124
41.407,0.1293,0.0575,-0.1774,0.000,0.152
41.461,0.1293,0.0575,-0.1678,0.000,0.179
41.515,0.1293,0.0575,-0.1581,0.001,0.179
41.569,0.1293,0.0575,-0.1465,0.000,0.217
41.622,0.1293,0.0575,-0.1330,0.000,0.252
41.675,0.1293,0.0575,-0.1198,0.000,0.249
41.728,0.1294,0.0575,-0.1085,0.001,0.213
41.781,0.1293,0.0575,-0.0984,-0.002,0.190
41.836,0.1293,0.0575,-0.0895,0.000,0.163
41.889,0.1293,0.0575,-0.0823,0.000,0.135
41.943,0.1293,0.0575,-0.0762,0.000,0.113
41.997,0.1293,0.0575,-0.0718,0.000,0.081
42.050,0.1293,0.0575,-0.0688,0.000,0.056
42.104,0.1293,0.0575,-0.0669,0.000,0.036
42.157,0.1293,0.0575,-0.0666,0.000,0.006
42.210,0.1293,0.0575,-0.0666,0.000,0.000
42.263,0.1295,0.0575,-0.0739,0.005,-0.137
42.316,0.1296,0.0574,-0.0763,0.001,-0.045
42.363,0.1296,0.0574,-0.0784,0.001,-0.045
42.365,0.1296,0.0574,-0.0784,0.000,-0.012
42.470,0.1296,0.0574,-0.0804,0.000,-0.019
42.524,0.1295,0.0575,-0.0823,-0.002,-0.034
42.578,0.1295,0.0575,-0.0856,0.000,-0.062
42.632,0.1295,0.0575,-0.0909,0.000,-0.098
42.686,0.1295,0.0575,-0.0982,0.000,-0.136
42.740,0.1295,0.0575,-0.1065,0.000,-0.152
42.794,0.1295,0.0575,-0.1133,0.000,-0.127
42.847,0.1295,0.0575,-0.1196,0.000,-0.117
42.863,0.1295,0.0575,-0.1215,0.000,-0.117
42.867,0.1295,0.0575,-0.1218,0.000,-0.090
42.904,0.1295,0.0575,-0.1246,0.000,-0.075
42.933,0.1295,0.0575,-0.1261,0.000,-0.054
42.969,0.1295,0.0575,-0.1277,0.000,-0.044
43.001,0.1295,0.0575,-0.1286,0.000,-0.029
43.035,0.1296,0.0574,-0.1291,0.001,-0.015
43.068,0.1296,0.0574,-0.1293,0.001,-0.004
43.101,0.1296,0.0574,-0.1292,0.000,0.001
43.139,0.1296,0.0574,-0.1283,0.000,0.023
43.179,0.1296,0.0574,-0.1253,0.000,0.076
43.283,0.1296,0.0574,-0.1171,0.000,0.079
43.337,0.1296,0.0574,-0.1117,0.000,0.099
43.391,0.1296,0.0574,-0.1038,0.000,0.148
43.444,0.1296,0.0574,-0.0940,0.000,0.184
43.498,0.1294,0.0575,-0.0840,-0.003,0.185
43.551,0.1295,0.0575,-0.0758,0.001,0.153
43.605,0.1295,0.0575,-0.0684,0.001,0.139
43.659,0.1296,0.0574,-0.0618,0.002,0.123
43.712,0.1296,0.0574,-0.0566,0.000,0.097
43.765,0.1296,0.0574,-0.0531,0.000,0.066
43.819,0.1296,0.0574,-0.0507,-0.001,0.045
43.873,0.1295,0.0574,-0.0497,-0.001,0.018
43.927,0.1295,0.0575,-0.0501,-0.001,-0.007
43.979,0.1305,0.0574,-0.0579,0.020,-0.150
44.032,0.1309,0.0574,-0.0599,0.008,-0.038
44.086,0.1312,0.0574,-0.0606,0.005,-0.013
44.120,0.1314,0.0573,-0.0611,0.005,-0.013
44.123,0.1314,0.0573,-0.0611,0.000,-0.008
44.227,0.1313,0.0574,-0.0628,-0.001,-0.016
44.281,0.1313,0.0574,-0.0636,0.000,-0.016
44.335,0.1312,0.0574,-0.0666,-0.001,-0.054
44.389,0.1312,0.0574,-0.0720,-0.001,-0.100
44.443,0.1312,0.0574,-0.0784,0.000,-0.120
44.496,0.1312,0.0574,-0.0863,0.000,-0.147
44.550,0.1312,0.0574,-0.0926,0.000,-0.115
44.604,0.1312,0.0574,-0.0987,0.000,-0.115
44.607,0.1312,0.0574,-0.0990,0.001,-0.102
44.638,0.1312,0.0574,-0.1019,0.001,-0.093
44.672,0.1312,0.0574,-0.1048,0.001,-0.086
44.718,0.1313,0.0573,-0.1087,0.001,-0.086
44.735,0.1313,0.0573,-0.1101,0.000,-0.077
44.771,0.1312,0.0573,-0.1117,-0.001,-0.044
44.828,0.1312,0.0574,-0.1124,-0.001,-0.012
44.934,0.1314,0.0573,-0.1134,0.002,-0.010
44.989,0.1314,0.0573,-0.1134,0.000,0.000
45.042,0.1314,0.0573,-0.1114,0.000,0.037
45.096,0.1313,0.0573,-0.1069,-0.001,0.086
45.150,0.1313,0.0573,-0.1010,0.000,0.108
45.204,0.1313,0.0573,-0.0960,0.000,0.093
45.257,0.1313,0.0573,-0.0924,0.000,0.067
45.311,0.1313,0.0573,-0.0908,-0.001,0.030
45.365,0.1313,0.0573,-0.0903,0.000,0.008
45.419,0.1313,0.0573,-0.0903,0.000,0.001
45.474,0.1313,0.0573,-0.0903,0.000,0.000
45.528,0.1313,0.0573,-0.0903,0.000,0.000
45.582,0.1313,0.0573,-0.0903,0.000,0.000
45.634,0.1313,0.0573,-0.0903,0.000,0.000
45.689,0.1313,0.0573,-0.0903,0.000,0.000
45.742,0.1313,0.0573,-0.0903,0.000,0.000
45.796,0.1313,0.0573,-0.0903,0.000,0.000
45.849,0.1313,0.0573,-0.0903,0.000,0.000
45.901,0.1313,0.0573,-0.0903,0.000,0.000
45.954,0.1313,0.0573,-0.0903,0.000,0.000
46.011,0.1313,0.0573,-0.0903,0.000,0.000
46.064,0.1313,0.0573,-0.0903,0.000,0.000
46.118,0.1313,0.0573,-0.0903,0.000,0.000
46.172,0.1313,0.0573,-0.0903,0.000,0.000
46.227,0.1313,0.0573,-0.0903,0.000,0.000
46.280,0.1313,0.0573,-0.0903,0.000,0.000
46.334,0.1313,0.0573,-0.0903,0.000,0.000
46.389,0.1313,0.0573,-0.0903,0.000,0.000
46.442,0.1313,0.0573,-0.0903,0.000,0.000
46.496,0.1313,0.0573,-0.0903,0.000,0.000
46.550,0.1313,0.0573,-0.0903,0.000,0.000
46.603,0.1313,0.0573,-0.0903,0.000,0.000
46.656,0.1313,0.0573,-0.0903,0.000,0.000
46.710,0.1313,0.0573,-0.0903,0.000,0.000
46.765,0.1313,0.0573,-0.0903,0.000,0.000
46.820,0.1313,0.0573,-0.0903,0.000,0.000
46.874,0.1313,0.0573,-0.0903,0.000,0.000
46.929,0.1313,0.0573,-0.0903,0.000,0.000
46.983,0.1313,0.0573,-0.0903,0.000,0.000
47.037,0.1313,0.0573,-0.0903,0.000,0.000
47.092,0.1313,0.0573,-0.0903,0.000,0.000
47.145,0.1313,0.0573,-0.0903,0.000,0.000
47.199,0.1313,0.0573,-0.0903,0.000,0.000
47.252,0.1313,0.0573,-0.0903,0.000,0.000
47.306,0.1313,0.0573,-0.0903,0.000,0.000
47.360,0.1313,0.0573,-0.0903,0.000,0.000
47.414,0.1313,0.0573,-0.0903,0.000,0.000
47.468,0.1313,0.0573,-0.0903,0.000,0.000
47.521,0.1313,0.0573,-0.0903,0.000,0.000
47.576,0.1313,0.0573,-0.0903,0.000,0.000
47.631,0.1313,0.0573,-0.0903,0.000,0.000
47.685,0.1313,0.0573,-0.0903,0.000,0.000
47.738,0.1313,0.0573,-0.0903,0.000,0.000
47.792,0.1313,0.0573,-0.0903,0.000,0.000
47.848,0.1313,0.0573,-0.0903,0.000,0.000
47.901,0.1313,0.0573,-0.0903,0.000,0.000
47.956,0.1313,0.0573,-0.0903,0.000,0.000
48.011,0.1313,0.0573,-0.0903,0.000,0.000
48.064,0.1313,0.0573,-0.0903,0.000,0.000
48.120,0.1313,0.0573,-0.0903,0.000,0.000
48.174,0.1313,0.0573,-0.0903,0.000,0.000
48.229,0.1313,0.0573,-0.0903,0.000,0.000
48.283,0.1313,0.0573,-0.0903,0.000,0.000
48.337,0.1313,0.0573,-0.0903,0.000,0.000
48.391,0.1313,0.0573,-0.0903,0.000,0.000
48.444,0.1313,0.0573,-0.0903,0.000,0.000
48.499,0.1313,0.0573,-0.0903,0.000,0.000
48.553,0.1313,0.0573,-0.0903,0.000,0.000
48.607,0.1313,0.0573,-0.0903,0.000,0.000
48.660,0.1313,0.0573,-0.0903,0.000,0.000
48.714,0.1313,0.0573,-0.0903,0.000,0.000
48.767,0.1313,0.0573,-0.0903,0.000,0.000
48.821,0.1313,0.0573,-0.0903,0.000,0.000
48.874,0.1313,0.0573,-0.0903,0.000,0.000
48.929,0.1313,0.0573,-0.0903,0.000,0.000
48.984,0.1313,0.0573,-0.0903,0.000,0.000
49.039,0.1313,0.0573,-0.0903,0.000,0.000
49.094,0.1313,0.0573,-0.0903,0.000,0.000
49.147,0.1313,0.0573,-0.0903,0.000,0.000
49.201,0.1313,0.0573,-0.0903,0.000,0.000
49.255,0.1313,0.0573,-0.0903,0.000,0.000
49.311,0.1313,0.0573,-0.0903,0.000,0.000
49.365,0.1313,0.0573,-0.0903,0.000,0.000
49.419,0.1313,0.0573,-0.0903,0.000,0.000
49.472,0.1313,0.0573,-0.0903,0.000,0.000
49.526,0.1313,0.0573,-0.0903,0.000,0.000
49.581,0.1313,0.0573,-0.0903,0.000,0.000
49.634,0.1313,0.0573,-0.0903,0.000,0.000
49.687,0.1313,0.0573,-0.0903,0.000,0.000
49.741,0.1313,0.0573,-0.0903,0.000,0.000
49.794,0.1313,0.0573,-0.0903,0.000,0.000
49.848,0.1313,0.0573,-0.0903,0.000,0.000
49.902,0.1313,0.0573,-0.0903,0.000,0.000
49.959,0.1313,0.0573,-0.0903,0.000,0.000
50.012,0.1313,0.0573,-0.0903,0.000,0.000
