t,x,y,theta,v,w
27.135,-0.0243,0.0004,0.0039,0.000,0.000
27.190,-0.0243,0.0004,0.0039,0.000,0.000
27.245,-0.0243,0.0004,0.0039,0.000,0.000
27.299,-0.0243,0.0004,0.0039,0.000,0.000
27.352,-0.0243,0.0004,0.0039,0.000,0.000
27.406,-0.0243,0.0004,0.0039,0.000,0.000
27.459,-0.0243,0.0004,0.0039,0.000,0.000
27.512,-0.0243,0.0004,0.0039,0.000,0.000
27.565,-0.0243,0.0004,0.0039,0.000,0.000
27.619,-0.0243,0.0004,0.0039,0.000,0.000
27.673,-0.0243,0.0004,0.0039,0.000,0.000
27.727,-0.0243,0.0004,0.0039,0.000,0.000
27.782,-0.0243,0.0004,0.0039,0.000,0.000
27.836,-0.0243,0.0004,0.0039,0.000,0.000
27.891,-0.0243,0.0004,0.0039,0.000,0.000
27.945,-0.0243,0.0004,0.0039,0.000,0.000
28.000,-0.0243,0.0004,0.0039,0.000,0.000
28.054,-0.0243,0.0004,0.0039,0.000,0.000
28.109,-0.0243,0.0004,0.0039,0.000,0.000
28.163,-0.0243,0.0004,0.0039,0.000,0.000
28.217,-0.0243,0.0004,0.0039,0.000,0.000
28.271,-0.0243,0.0004,0.0039,0.000,0.000
28.324,-0.0243,0.0004,0.0039,0.000,0.000
28.378,-0.0243,0.0004,0.0039,0.000,0.000
28.418,-0.0243,0.0004,0.0039,0.000,0.000
