t,x,y,theta,v,w
42.679,-0.0351,0.0023,0.0608,0.001,0.020
42.687,-0.0351,0.0023,0.0610,0.001,0.020
42.696,-0.0351,0.0023,0.0612,0.000,0.019
42.700,-0.0351,0.0023,0.0612,0.000,0.015
42.727,-0.0351,0.0023,0.0615,0.000,0.010
42.799,-0.0350,0.0023,0.0624,0.001,0.012
42.827,-0.0350,0.0023,0.0627,0.001,0.012
42.829,-0.0350,0.0023,0.0627,0.000,0.011
42.861,-0.0350,0.0023,0.0632,0.000,0.014
42.894,-0.0350,0.0023,0.0639,-0.001,0.022
42.921,-0.0350,0.0023,0.0645,0.000,0.024
42.952,-0.0350,0.0023,0.0654,0.000,0.027
42.992,-0.0350,0.0023,0.0665,0.000,0.029
43.017,-0.0350,0.0023,0.0674,0.000,0.034
43.049,-0.0350,0.0023,0.0686,-0.001,0.037
43.093,-0.0350,0.0023,0.0703,0.000,0.039
43.116,-0.0350,0.0023,0.0713,0.000,0.045
43.173,-0.0350,0.0023,0.0740,0.000,0.047
43.180,-0.0350,0.0023,0.0744,0.000,0.049
43.211,-0.0350,0.0023,0.0760,0.000,0.053
43.257,-0.0350,0.0023,0.0786,0.000,0.057
43.294,-0.0350,0.0023,0.0807,0.000,0.055
43.311,-0.0350,0.0023,0.0817,0.001,0.060
43.361,-0.0350,0.0023,0.0847,0.001,0.060
43.377,-0.0350,0.0023,0.0857,0.000,0.065
43.411,-0.0350,0.0023,0.0880,-0.002,0.069
43.514,-0.0353,0.0023,0.0954,-0.002,0.071
43.521,-0.0353,0.0023,0.0959,-0.002,0.071
43.529,-0.0353,0.0023,0.0964,-0.002,0.071
43.536,-0.0353,0.0023,0.0969,-0.001,0.070
43.544,-0.0353,0.0023,0.0975,-0.001,0.070
43.553,-0.0353,0.0023,0.0981,0.000,0.075
43.561,-0.0353,0.0023,0.0987,0.000,0.075
43.568,-0.0353,0.0023,0.0993,0.000,0.075
43.576,-0.0353,0.0023,0.0999,0.000,0.083
43.583,-0.0353,0.0023,0.1005,0.000,0.083
43.590,-0.0353,0.0023,0.1011,0.000,0.083
43.598,-0.0353,0.0023,0.1018,0.000,0.086
43.605,-0.0353,0.0023,0.1024,0.000,0.086
43.612,-0.0353,0.0023,0.1030,0.000,0.092
43.620,-0.0353,0.0023,0.1038,0.000,0.092
43.627,-0.0353,0.0023,0.1045,0.000,0.092
43.634,-0.0353,0.0023,0.1051,0.000,0.096
43.642,-0.0353,0.0023,0.1059,0.000,0.096
43.650,-0.0353,0.0023,0.1066,0.000,0.096
43.659,-0.0353,0.0023,0.1075,0.001,0.096
43.666,-0.0353,0.0023,0.1082,0.001,0.096
43.674,-0.0352,0.0023,0.1090,0.004,0.096
43.682,-0.0352,0.0023,0.1097,0.004,0.096
43.690,-0.0352,0.0023,0.1104,0.004,0.096
43.698,-0.0352,0.0023,0.1112,0.003,0.097
43.707,-0.0351,0.0023,0.1121,0.003,0.097
43.714,-0.0351,0.0023,0.1128,0.003,0.098
43.722,-0.0351,0.0023,0.1136,0.003,0.098
43.728,-0.0351,0.0023,0.1142,0.003,0.098
43.735,-0.0351,0.0023,0.1149,0.003,0.100
43.743,-0.0350,0.0023,0.1157,0.003,0.100
43.750,-0.0350,0.0024,0.1164,0.003,0.100
43.757,-0.0350,0.0024,0.1171,0.001,0.101
43.765,-0.0350,0.0024,0.1179,0.001,0.101
43.772,-0.0350,0.0024,0.1186,0.001,0.101
43.780,-0.0350,0.0024,0.1194,0.001,0.101
43.788,-0.0350,0.0024,0.1202,0.001,0.101
43.795,-0.0350,0.0024,0.1209,0.000,0.101
43.802,-0.0350,0.0024,0.1216,0.000,0.101
43.809,-0.0350,0.0024,0.1223,0.000,0.101
43.817,-0.0350,0.0024,0.1231,-0.001,0.102
43.825,-0.0350,0.0024,0.1240,-0.001,0.102
43.834,-0.0350,0.0024,0.1249,0.000,0.101
43.841,-0.0350,0.0024,0.1256,0.000,0.101
43.849,-0.0350,0.0024,0.1264,0.000,0.101
43.857,-0.0350,0.0024,0.1272,-0.001,0.099
43.866,-0.0350,0.0024,0.1281,-0.001,0.099
43.874,-0.0350,0.0023,0.1288,-0.001,0.098
43.881,-0.0350,0.0023,0.1296,-0.001,0.098
43.888,-0.0350,0.0023,0.1303,-0.001,0.098
43.896,-0.0350,0.0023,0.1310,-0.001,0.095
43.903,-0.0350,0.0023,0.1317,-0.001,0.095
43.910,-0.0350,0.0023,0.1324,-0.001,0.095
43.918,-0.0351,0.0023,0.1331,-0.001,0.092
43.926,-0.0351,0.0023,0.1338,-0.001,0.092
43.933,-0.0351,0.0023,0.1344,0.000,0.090
43.943,-0.0351,0.0023,0.1353,0.000,0.090
43.950,-0.0351,0.0023,0.1360,0.000,0.090
43.959,-0.0351,0.0023,0.1367,-0.001,0.086
43.966,-0.0351,0.0023,0.1374,-0.001,0.086
43.974,-0.0351,0.0023,0.1380,0.000,0.085
43.981,-0.0351,0.0023,0.1386,0.000,0.085
43.989,-0.0351,0.0023,0.1393,0.000,0.085
43.998,-0.0351,0.0023,0.1400,0.000,0.083
44.005,-0.0351,0.0023,0.1406,0.000,0.083
44.013,-0.0351,0.0023,0.1413,0.000,0.080
44.023,-0.0351,0.0023,0.1421,0.000,0.080
44.031,-0.0351,0.0023,0.1427,0.000,0.078
44.040,-0.0351,0.0023,0.1434,0.000,0.078
44.047,-0.0351,0.0023,0.1440,0.000,0.078
44.055,-0.0351,0.0023,0.1445,0.000,0.076
44.062,-0.0351,0.0023,0.1451,0.000,0.076
44.070,-0.0351,0.0023,0.1457,0.000,0.076
44.077,-0.0351,0.0023,0.1462,0.000,0.075
44.085,-0.0351,0.0023,0.1468,0.000,0.075
44.092,-0.0351,0.0023,0.1473,0.000,0.072
44.101,-0.0351,0.0023,0.1479,0.000,0.072
44.108,-0.0351,0.0023,0.1485,0.000,0.072
44.116,-0.0351,0.0023,0.1491,0.000,0.072
44.124,-0.0351,0.0023,0.1496,0.000,0.072
44.132,-0.0351,0.0023,0.1501,0.000,0.070
44.141,-0.0351,0.0023,0.1508,0.000,0.070
44.149,-0.0351,0.0023,0.1513,0.000,0.070
44.157,-0.0351,0.0023,0.1519,0.000,0.068
44.164,-0.0351,0.0023,0.1524,0.000,0.068
44.172,-0.0351,0.0023,0.1529,0.000,0.067
44.182,-0.0351,0.0023,0.1536,0.000,0.067
44.189,-0.0351,0.0023,0.1541,0.000,0.067
44.197,-0.0351,0.0023,0.1546,0.000,0.066
44.205,-0.0351,0.0023,0.1551,0.000,0.066
44.212,-0.0351,0.0023,0.1555,0.000,0.062
44.220,-0.0351,0.0023,0.1561,0.000,0.062
44.227,-0.0351,0.0023,0.1565,0.000,0.062
44.235,-0.0351,0.0023,0.1569,0.000,0.058
44.242,-0.0351,0.0023,0.1574,0.000,0.058
44.249,-0.0351,0.0023,0.1578,0.000,0.058
44.257,-0.0351,0.0023,0.1582,0.000,0.058
44.265,-0.0351,0.0023,0.1587,0.000,0.058
44.272,-0.0351,0.0023,0.1591,0.000,0.054
44.280,-0.0351,0.0023,0.1595,0.000,0.054
44.288,-0.0351,0.0023,0.1599,0.000,0.054
44.296,-0.0351,0.0023,0.1603,0.000,0.050
44.303,-0.0351,0.0023,0.1607,0.000,0.050
44.311,-0.0351,0.0023,0.1610,0.000,0.050
44.318,-0.0351,0.0023,0.1614,0.000,0.050
44.326,-0.0351,0.0023,0.1618,0.000,0.050
44.334,-0.0351,0.0023,0.1622,0.000,0.046
44.341,-0.0351,0.0023,0.1625,0.000,0.046
44.349,-0.0351,0.0023,0.1629,0.000,0.046
44.357,-0.0351,0.0023,0.1632,0.000,0.045
44.365,-0.0351,0.0023,0.1636,0.000,0.045
44.372,-0.0351,0.0023,0.1639,0.001,0.046
44.381,-0.0351,0.0023,0.1643,0.001,0.046
44.389,-0.0351,0.0023,0.1647,0.001,0.046
44.397,-0.0351,0.0023,0.1651,0.000,0.043
44.405,-0.0351,0.0023,0.1654,0.000,0.043
44.412,-0.0351,0.0023,0.1657,0.000,0.040
44.420,-0.0351,0.0023,0.1660,0.000,0.040
44.427,-0.0351,0.0023,0.1663,0.000,0.040
44.434,-0.0351,0.0023,0.1665,0.000,0.037
44.441,-0.0351,0.0023,0.1668,0.000,0.037
44.447,-0.0351,0.0023,0.1670,0.000,0.037
44.453,-0.0350,0.0023,0.1672,0.001,0.038
44.461,-0.0350,0.0023,0.1675,0.001,0.038
44.469,-0.0350,0.0023,0.1678,0.001,0.038
44.478,-0.0350,0.0023,0.1682,0.001,0.038
44.485,-0.0350,0.0024,0.1685,0.001,0.038
44.491,-0.0350,0.0024,0.1687,0.001,0.038
44.497,-0.0350,0.0024,0.1689,0.000,0.035
44.503,-0.0350,0.0024,0.1691,0.000,0.035
44.509,-0.0350,0.0024,0.1693,0.000,0.035
44.515,-0.0350,0.0024,0.1695,0.000,0.031
44.521,-0.0350,0.0024,0.1697,0.000,0.031
44.528,-0.0350,0.0024,0.1699,0.000,0.031
44.534,-0.0350,0.0024,0.1701,0.000,0.029
44.541,-0.0350,0.0024,0.1703,0.000,0.029
44.549,-0.0350,0.0024,0.1705,0.000,0.029
44.556,-0.0350,0.0024,0.1707,0.000,0.029
44.564,-0.0350,0.0024,0.1709,0.000,0.029
44.571,-0.0350,0.0024,0.1711,0.000,0.024
44.579,-0.0350,0.0024,0.1713,0.000,0.024
44.587,-0.0350,0.0024,0.1715,0.000,0.024
44.594,-0.0350,0.0024,0.1716,0.000,0.021
44.601,-0.0350,0.0024,0.1718,0.000,0.021
44.610,-0.0350,0.0024,0.1720,0.000,0.021
44.618,-0.0350,0.0024,0.1721,0.000,0.017
44.628,-0.0350,0.0024,0.1723,0.000,0.017
44.635,-0.0350,0.0024,0.1724,0.000,0.015
44.643,-0.0350,0.0024,0.1725,0.000,0.015
44.651,-0.0350,0.0024,0.1726,0.000,0.015
44.658,-0.0350,0.0024,0.1727,0.000,0.015
44.666,-0.0350,0.0024,0.1728,0.000,0.015
44.674,-0.0350,0.0024,0.1730,0.001,0.014
44.682,-0.0350,0.0024,0.1731,0.001,0.014
44.689,-0.0350,0.0024,0.1732,0.001,0.014
44.696,-0.0350,0.0024,0.1732,0.000,0.010
44.704,-0.0350,0.0024,0.1733,0.000,0.010
44.712,-0.0350,0.0024,0.1734,-0.001,0.012
44.719,-0.0350,0.0024,0.1735,-0.001,0.012
44.727,-0.0350,0.0024,0.1736,-0.001,0.012
44.734,-0.0350,0.0024,0.1737,-0.001,0.010
44.742,-0.0350,0.0023,0.1737,-0.001,0.010
44.749,-0.0350,0.0023,0.1738,-0.001,0.010
44.756,-0.0350,0.0023,0.1739,0.000,0.007
44.763,-0.0350,0.0023,0.1739,0.000,0.007
44.770,-0.0350,0.0023,0.1740,0.000,0.007
44.777,-0.0350,0.0023,0.1740,0.000,0.006
44.785,-0.0350,0.0023,0.1741,0.000,0.006
44.793,-0.0350,0.0023,0.1741,0.001,0.006
44.801,-0.0350,0.0024,0.1741,0.001,0.006
44.808,-0.0350,0.0024,0.1742,0.001,0.006
44.815,-0.0350,0.0024,0.1742,0.000,0.005
44.822,-0.0350,0.0024,0.1743,0.000,0.005
44.830,-0.0350,0.0024,0.1743,0.000,0.005
44.838,-0.0350,0.0024,0.1743,0.000,0.005
44.846,-0.0350,0.0024,0.1744,0.000,0.005
44.854,-0.0350,0.0023,0.1743,-0.003,-0.011
44.864,-0.0351,0.0023,0.1742,-0.003,-0.011
44.871,-0.0350,0.0023,0.1732,0.004,-0.137
44.879,-0.0350,0.0024,0.1721,0.004,-0.137
44.887,-0.0350,0.0024,0.1710,0.004,-0.137
44.894,-0.0349,0.0024,0.1701,0.003,-0.133
44.902,-0.0349,0.0024,0.1690,0.003,-0.133
44.911,-0.0349,0.0024,0.1679,0.003,-0.133
44.919,-0.0348,0.0024,0.1672,0.007,-0.081
44.927,-0.0348,0.0024,0.1665,0.007,-0.081
44.936,-0.0348,0.0024,0.1661,-0.002,-0.046
44.947,-0.0348,0.0024,0.1656,-0.002,-0.046
44.955,-0.0348,0.0024,0.1653,-0.003,-0.042
44.963,-0.0349,0.0024,0.1649,-0.003,-0.042
44.971,-0.0349,0.0024,0.1646,-0.003,-0.042
44.979,-0.0349,0.0024,0.1644,-0.001,-0.026
44.987,-0.0349,0.0024,0.1642,-0.001,-0.026
44.995,-0.0349,0.0024,0.1641,0.000,-0.008
45.003,-0.0349,0.0024,0.1641,0.000,-0.008
45.010,-0.0349,0.0024,0.1640,0.000,-0.008
45.018,-0.0349,0.0024,0.1640,0.000,-0.001
45.026,-0.0349,0.0024,0.1640,0.000,-0.001
45.033,-0.0349,0.0024,0.1640,0.000,0.000
45.041,-0.0349,0.0024,0.1640,0.000,0.000
45.049,-0.0349,0.0024,0.1640,0.000,0.000
45.056,-0.0349,0.0024,0.1640,0.000,0.000
45.064,-0.0349,0.0024,0.1640,0.000,0.000
45.071,-0.0349,0.0024,0.1640,0.000,0.000
45.079,-0.0349,0.0024,0.1640,0.000,0.000
45.088,-0.0349,0.0024,0.1640,0.000,0.000
45.096,-0.0349,0.0024,0.1640,0.000,0.000
45.173,-0.0349,0.0024,0.1640,0.000,0.000
45.181,-0.0349,0.0024,0.1640,0.000,0.000
45.187,-0.0349,0.0024,0.1640,0.000,0.000
45.194,-0.0349,0.0024,0.1640,0.000,0.000
45.200,-0.0349,0.0024,0.1640,0.000,0.000
45.206,-0.0349,0.0024,0.1640,0.000,0.000
45.213,-0.0349,0.0024,0.1640,0.000,0.000
45.220,-0.0349,0.0024,0.1640,0.000,0.000
45.226,-0.0349,0.0024,0.1640,0.000,0.000
45.233,-0.0349,0.0024,0.1640,0.000,0.000
45.242,-0.0349,0.0024,0.1640,0.000,0.000
45.249,-0.0349,0.0024,0.1640,0.000,0.000
45.257,-0.0349,0.0024,0.1640,0.000,0.000
45.266,-0.0349,0.0024,0.1640,0.000,0.000
45.275,-0.0349,0.0024,0.1640,0.000,0.000
45.282,-0.0349,0.0024,0.1640,0.000,0.000
45.289,-0.0349,0.0024,0.1640,0.000,0.000
45.296,-0.0349,0.0024,0.1640,0.000,0.000
45.303,-0.0349,0.0024,0.1640,0.000,0.000
45.311,-0.0349,0.0024,0.1640,0.000,0.000
45.318,-0.0349,0.0024,0.1640,0.000,0.000
45.326,-0.0349,0.0024,0.1640,0.000,0.000
45.333,-0.0349,0.0024,0.1640,0.000,0.000
45.342,-0.0349,0.0024,0.1640,0.000,0.000
45.349,-0.0349,0.0024,0.1640,0.000,0.000
45.356,-0.0349,0.0024,0.1640,0.000,0.000
45.364,-0.0349,0.0024,0.1640,0.000,0.000
45.371,-0.0349,0.0024,0.1640,0.000,0.000
45.378,-0.0349,0.0024,0.1640,0.000,0.000
45.386,-0.0349,0.0024,0.1640,0.000,0.000
45.393,-0.0349,0.0024,0.1640,0.000,0.000
45.402,-0.0349,0.0024,0.1640,0.000,0.000
45.410,-0.0349,0.0024,0.1640,0.000,0.000
45.418,-0.0349,0.0024,0.1640,0.000,0.000
45.426,-0.0349,0.0024,0.1640,0.000,0.000
45.433,-0.0349,0.0024,0.1640,0.000,0.000
45.442,-0.0349,0.0024,0.1640,0.000,0.000
45.449,-0.0349,0.0024,0.1640,0.000,0.000
45.457,-0.0349,0.0024,0.1640,0.000,0.000
45.465,-0.0349,0.0024,0.1640,0.000,0.000
45.473,-0.0349,0.0024,0.1640,0.000,0.000
45.481,-0.0349,0.0024,0.1640,0.000,0.000
45.488,-0.0349,0.0024,0.1640,0.000,0.000
45.495,-0.0349,0.0024,0.1640,0.000,0.000
45.504,-0.0349,0.0024,0.1640,0.000,0.000
45.512,-0.0349,0.0024,0.1640,0.000,0.000
45.520,-0.0349,0.0024,0.1640,0.000,0.000
45.528,-0.0349,0.0024,0.1640,0.000,0.000
45.535,-0.0349,0.0024,0.1640,0.000,0.000
45.544,-0.0349,0.0024,0.1640,0.000,0.000
45.551,-0.0349,0.0024,0.1640,0.000,0.000
45.562,-0.0349,0.0024,0.1640,0.000,0.000
45.569,-0.0349,0.0024,0.1640,0.000,0.000
45.577,-0.0349,0.0024,0.1640,0.000,0.000
45.585,-0.0349,0.0024,0.1640,0.000,0.000
45.593,-0.0349,0.0024,0.1640,0.000,0.000
45.601,-0.0349,0.0024,0.1640,0.000,0.000
45.608,-0.0349,0.0024,0.1640,0.000,0.000
45.615,-0.0349,0.0024,0.1640,0.000,0.000
45.624,-0.0349,0.0024,0.1640,0.000,0.000
45.631,-0.0349,0.0024,0.1640,0.000,0.000
45.639,-0.0349,0.0024,0.1640,0.000,0.000
45.647,-0.0349,0.0024,0.1640,0.000,0.000
45.655,-0.0349,0.0024,0.1640,0.000,0.000
45.664,-0.0349,0.0024,0.1640,0.000,0.000
45.672,-0.0349,0.0024,0.1640,0.000,0.000
45.680,-0.0349,0.0024,0.1640,0.000,0.000
45.689,-0.0349,0.0024,0.1640,0.000,0.000
45.696,-0.0349,0.0024,0.1640,0.000,0.000
45.704,-0.0349,0.0024,0.1640,0.000,0.000
45.712,-0.0349,0.0024,0.1640,0.000,0.000
45.722,-0.0349,0.0024,0.1640,0.000,0.000
45.730,-0.0349,0.0024,0.1640,0.000,0.000
45.739,-0.0349,0.0024,0.1640,0.000,0.000
45.747,-0.0349,0.0024,0.1640,0.000,0.000
45.754,-0.0349,0.0024,0.1640,0.000,0.000
45.762,-0.0349,0.0024,0.1640,0.000,0.000
45.770,-0.0349,0.0024,0.1640,0.000,0.000
45.777,-0.0349,0.0024,0.1640,0.000,0.000
45.785,-0.0349,0.0024,0.1640,0.000,0.000
45.793,-0.0349,0.0024,0.1640,0.000,0.000
45.801,-0.0349,0.0024,0.1640,0.000,0.000
45.808,-0.0349,0.0024,0.1640,0.000,0.000
45.815,-0.0349,0.0024,0.1640,0.000,0.000
45.823,-0.0349,0.0024,0.1640,0.000,0.000
45.830,-0.0349,0.0024,0.1640,0.000,0.000
45.837,-0.0349,0.0024,0.1640,0.000,0.000
45.845,-0.0349,0.0024,0.1640,0.000,0.000
45.852,-0.0349,0.0024,0.1640,0.000,0.000
45.860,-0.0349,0.0024,0.1640,0.000,0.000
45.867,-0.0349,0.0024,0.1640,0.000,0.000
45.876,-0.0349,0.0024,0.1640,0.000,0.000
45.883,-0.0349,0.0024,0.1640,0.000,0.000
45.890,-0.0349,0.0024,0.1640,0.000,0.000
45.898,-0.0349,0.0024,0.1640,0.000,0.000
45.907,-0.0349,0.0024,0.1640,0.000,0.000
45.914,-0.0349,0.0024,0.1640,0.000,0.000
45.921,-0.0349,0.0024,0.1640,0.000,0.000
45.928,-0.0349,0.0024,0.1640,0.000,0.000
45.935,-0.0349,0.0024,0.1640,0.000,0.000
45.943,-0.0349,0.0024,0.1640,0.000,0.000
45.950,-0.0349,0.0024,0.1640,0.000,0.000
45.957,-0.0349,0.0024,0.1640,0.000,0.000
45.965,-0.0349,0.0024,0.1640,0.000,0.000
45.971,-0.0349,0.0024,0.1640,0.000,0.000
45.979,-0.0349,0.0024,0.1640,0.000,0.000
45.986,-0.0349,0.0024,0.1640,0.000,0.000
45.993,-0.0349,0.0024,0.1640,0.000,0.000
46.002,-0.0349,0.0024,0.1640,0.000,0.000
46.009,-0.0349,0.0024,0.1640,0.000,0.000
46.015,-0.0349,0.0024,0.1640,0.000,0.000
46.024,-0.0349,0.0024,0.1640,0.000,0.000
46.032,-0.0349,0.0024,0.1640,0.000,0.000
46.040,-0.0349,0.0024,0.1640,0.000,0.000
46.048,-0.0349,0.0024,0.1640,0.000,0.000
46.055,-0.0349,0.0024,0.1640,0.000,0.000
46.063,-0.0349,0.0024,0.1640,0.000,0.000
46.070,-0.0349,0.0024,0.1640,0.000,0.000
46.079,-0.0349,0.0024,0.1640,0.000,0.000
46.086,-0.0349,0.0024,0.1640,0.000,0.000
46.094,-0.0349,0.0024,0.1640,0.000,0.000
46.101,-0.0349,0.0024,0.1640,0.000,0.000
46.108,-0.0349,0.0024,0.1640,0.000,0.000
46.115,-0.0349,0.0024,0.1640,0.000,0.000
46.123,-0.0349,0.0024,0.1640,0.000,0.000
46.130,-0.0349,0.0024,0.1640,0.000,0.000
46.138,-0.0349,0.0024,0.1640,0.000,0.000
46.145,-0.0349,0.0024,0.1640,0.000,0.000
46.153,-0.0349,0.0024,0.1640,0.000,0.000
46.161,-0.0349,0.0024,0.1640,0.000,0.000
46.168,-0.0349,0.0024,0.1640,0.000,0.000
46.176,-0.0349,0.0024,0.1640,0.000,0.000
46.183,-0.0349,0.0024,0.1640,0.000,0.000
46.191,-0.0349,0.0024,0.1640,0.000,0.000
46.198,-0.0349,0.0024,0.1640,0.000,0.000
46.205,-0.0349,0.0024,0.1640,0.000,0.000
46.212,-0.0349,0.0024,0.1640,0.000,0.000
46.220,-0.0349,0.0024,0.1640,0.000,0.000
46.227,-0.0349,0.0024,0.1640,0.000,0.000
46.234,-0.0349,0.0024,0.1640,0.000,0.000
46.242,-0.0349,0.0024,0.1640,0.000,0.000
46.249,-0.0349,0.0024,0.1640,0.000,0.000
46.257,-0.0349,0.0024,0.1640,0.000,0.000
46.265,-0.0349,0.0024,0.1640,0.000,0.000
46.272,-0.0349,0.0024,0.1640,0.000,0.000
46.280,-0.0349,0.0024,0.1640,0.000,0.000
46.288,-0.0349,0.0024,0.1640,0.000,0.000
46.295,-0.0349,0.0024,0.1640,0.000,0.000
46.303,-0.0349,0.0024,0.1640,0.000,0.000
46.311,-0.0349,0.0024,0.1640,0.000,0.000
46.319,-0.0349,0.0024,0.1640,0.000,0.000
46.329,-0.0349,0.0024,0.1640,0.000,0.000
46.336,-0.0349,0.0024,0.1640,0.000,0.000
46.344,-0.0349,0.0024,0.1640,0.000,0.000
46.351,-0.0349,0.0024,0.1640,0.000,0.000
46.359,-0.0349,0.0024,0.1640,0.000,0.000
46.366,-0.0349,0.0024,0.1640,0.000,0.000
46.374,-0.0349,0.0024,0.1640,0.000,0.000
46.382,-0.0349,0.0024,0.1640,0.000,0.000
46.390,-0.0349,0.0024,0.1640,0.000,0.000
46.397,-0.0349,0.0024,0.1640,0.000,0.000
46.405,-0.0349,0.0024,0.1640,0.000,0.000
46.412,-0.0349,0.0024,0.1640,0.000,0.000
46.420,-0.0349,0.0024,0.1640,0.000,0.000
46.428,-0.0349,0.0024,0.1640,0.000,0.000
46.435,-0.0349,0.0024,0.1640,0.000,0.000
46.443,-0.0349,0.0024,0.1640,0.000,0.000
46.450,-0.0349,0.0024,0.1640,0.000,0.000
46.457,-0.0349,0.0024,0.1640,0.000,0.000
46.464,-0.0349,0.0024,0.1640,0.000,0.000
46.471,-0.0349,0.0024,0.1640,0.000,0.000
46.481,-0.0349,0.0024,0.1640,0.000,0.000
46.488,-0.0349,0.0024,0.1640,0.000,0.000
46.495,-0.0349,0.0024,0.1640,0.000,0.000
46.502,-0.0349,0.0024,0.1640,0.000,0.000
46.509,-0.0349,0.0024,0.1640,0.000,0.000
46.517,-0.0349,0.0024,0.1640,0.000,0.000
46.524,-0.0349,0.0024,0.1640,0.000,0.000
46.531,-0.0349,0.0024,0.1640,0.000,0.000
46.538,-0.0349,0.0024,0.1640,0.000,0.000
46.546,-0.0349,0.0024,0.1640,0.000,0.000
46.553,-0.0349,0.0024,0.1640,0.000,0.000
46.561,-0.0349,0.0024,0.1640,0.000,0.000
46.569,-0.0349,0.0024,0.1640,0.000,0.000
46.576,-0.0349,0.0024,0.1640,0.000,0.000
46.584,-0.0349,0.0024,0.1640,0.000,0.000
46.591,-0.0349,0.0024,0.1640,0.000,0.000
46.599,-0.0349,0.0024,0.1640,0.000,0.000
46.606,-0.0349,0.0024,0.1640,0.000,0.000
46.614,-0.0349,0.0024,0.1640,0.000,0.000
46.622,-0.0349,0.0024,0.1640,0.000,0.000
46.630,-0.0349,0.0024,0.1640,0.000,0.000
46.638,-0.0349,0.0024,0.1640,0.000,0.000
46.645,-0.0349,0.0024,0.1640,0.000,0.000
46.653,-0.0349,0.0024,0.1640,0.000,0.000
46.661,-0.0349,0.0024,0.1640,0.000,0.000
46.669,-0.0349,0.0024,0.1640,0.000,0.000
46.676,-0.0349,0.0024,0.1640,0.000,0.000
46.684,-0.0349,0.0024,0.1640,0.000,0.000
46.691,-0.0349,0.0024,0.1640,0.000,0.000
46.699,-0.0349,0.0024,0.1640,0.000,0.000
46.707,-0.0349,0.0024,0.1640,0.000,0.000
46.714,-0.0349,0.0024,0.1640,0.000,0.000
46.721,-0.0349,0.0024,0.1640,0.000,0.000
46.729,-0.0349,0.0024,0.1640,0.000,0.000
46.737,-0.0349,0.0024,0.1640,0.000,0.000
46.744,-0.0349,0.0024,0.1640,0.000,0.000
46.752,-0.0349,0.0024,0.1640,0.000,0.000
46.760,-0.0349,0.0024,0.1640,0.000,0.000
46.767,-0.0349,0.0024,0.1640,0.000,0.000
46.775,-0.0349,0.0024,0.1640,0.000,0.000
46.783,-0.0349,0.0024,0.1640,0.000,0.000
46.790,-0.0349,0.0024,0.1640,0.000,0.000
46.798,-0.0349,0.0024,0.1640,0.000,0.000
46.806,-0.0349,0.0024,0.1640,0.000,0.000
46.814,-0.0349,0.0024,0.1640,0.000,0.000
46.822,-0.0349,0.0024,0.1640,0.000,0.000
46.829,-0.0349,0.0024,0.1640,0.000,0.000
46.836,-0.0349,0.0024,0.1640,0.000,0.000
46.844,-0.0349,0.0024,0.1640,0.000,0.000
46.851,-0.0349,0.0024,0.1640,0.000,0.000
46.859,-0.0349,0.0024,0.1640,0.000,0.000
46.866,-0.0349,0.0024,0.1640,0.000,0.000
46.873,-0.0349,0.0024,0.1640,0.000,0.000
46.881,-0.0349,0.0024,0.1640,0.000,0.000
46.888,-0.0349,0.0024,0.1640,0.000,0.000
46.895,-0.0349,0.0024,0.1640,0.000,0.000
46.903,-0.0349,0.0024,0.1640,0.000,0.000
46.910,-0.0349,0.0024,0.1640,0.000,0.000
46.917,-0.0349,0.0024,0.1640,0.000,0.000
46.925,-0.0349,0.0024,0.1640,0.000,0.000
46.935,-0.0349,0.0024,0.1640,0.000,0.000
46.943,-0.0349,0.0024,0.1640,0.000,0.000
46.950,-0.0349,0.0024,0.1640,0.000,0.000
46.957,-0.0349,0.0024,0.1640,0.000,0.000
46.965,-0.0349,0.0024,0.1640,0.000,0.000
46.972,-0.0349,0.0024,0.1640,0.000,0.000
46.980,-0.0349,0.0024,0.1640,0.000,0.000
46.988,-0.0349,0.0024,0.1640,0.000,0.000
46.995,-0.0349,0.0024,0.1640,0.000,0.000
47.003,-0.0349,0.0024,0.1640,0.000,0.000
47.010,-0.0349,0.0024,0.1640,0.000,0.000
47.018,-0.0349,0.0024,0.1640,0.000,0.000
47.026,-0.0349,0.0024,0.1640,0.000,0.000
47.033,-0.0349,0.0024,0.1640,0.000,0.000
47.042,-0.0349,0.0024,0.1640,0.000,0.000
47.049,-0.0349,0.0024,0.1640,0.000,0.000
47.057,-0.0349,0.0024,0.1640,0.000,0.000
47.065,-0.0349,0.0024,0.1640,0.000,0.000
47.073,-0.0349,0.0024,0.1640,0.000,0.000
47.082,-0.0349,0.0024,0.1640,0.000,0.000
47.091,-0.0349,0.0024,0.1640,0.000,0.000
47.098,-0.0349,0.0024,0.1640,0.000,0.000
47.106,-0.0349,0.0024,0.1640,0.000,0.000
47.113,-0.0349,0.0024,0.1640,0.000,0.000
47.122,-0.0349,0.0024,0.1640,0.000,0.000
47.129,-0.0349,0.0024,0.1640,0.000,0.000
47.136,-0.0349,0.0024,0.1640,0.000,0.000
47.144,-0.0349,0.0024,0.1640,0.000,0.000
47.151,-0.0349,0.0024,0.1640,0.000,0.000
47.158,-0.0349,0.0024,0.1640,0.000,0.000
47.166,-0.0349,0.0024,0.1640,0.000,0.000
47.173,-0.0349,0.0024,0.1640,0.000,0.000
47.182,-0.0349,0.0024,0.1640,0.000,0.000
